date,issued_hour,interval,original_kwh,effective_version_kwh,forecast_pv_kwh
2025-04-03,12,15:30-15:40,452.77775277777766,340.7405805555553,745.2220861111113
2025-04-03,12,15:40-15:50,560.4613750000002,407.8559208333336,694.4012916666667
2025-04-03,12,15:50-16:00,618.5272472222223,414.6146291666669,643.5804972222221
2025-04-03,12,16:00-16:10,689.9849430555555,485.201761111111,592.6302
2025-04-03,12,16:10-16:20,700.2915752083331,509.0624951480851,541.5504
2025-04-03,12,16:20-16:30,681.0012500000003,592.6757041666667,490.47060000000005
2025-04-03,12,16:30-16:40,715.578884722222,653.2519638888887,439.39079999999996
2025-04-03,12,16:40-16:50,779.2692541666667,700.297125,388.311
2025-04-03,12,16:50-17:00,826.4154236111112,696.0244819444443,337.2312
2025-04-03,12,17:00-17:10,851.5840666666666,763.8135201189593,288.9862958333333
2025-04-03,12,17:10-17:20,886.4376166666667,781.4226291666666,243.5762875
2025-04-03,12,17:20-17:30,937.5822500000002,884.2546930555557,198.16627916666667
2025-04-03,12,17:30-17:40,967.1382166666667,949.3702069444444,152.7562708333333
2025-04-03,12,17:40-17:50,838.49595,838.49595,107.34626250000001
2025-04-03,12,17:50-18:00,647.7598333333334,647.7598333333333,61.93625416666671
2025-04-03,12,18:00-18:10,651.2143083333334,651.2143083333334,35.96197916666666
2025-04-03,12,18:10-18:20,647.897275,647.897275,29.423437499999995
2025-04-03,12,18:20-18:30,646.456375,646.456375,22.884895833333342
2025-04-03,12,18:30-18:40,682.4086666666667,682.4086666666667,16.34635416666666
2025-04-03,12,18:40-18:50,373.9156984999997,373.9156984999997,9.807812499999999
2025-04-03,12,18:50-19:00,0.0,0.0,3.2692708333333393
2025-04-03,12,19:00-19:10,0.0,0.0,0.0
2025-04-03,12,19:10-19:20,0.0,0.0,0.0
2025-04-03,12,19:20-19:30,0.0,0.0,0.0
2025-04-03,12,19:30-19:40,0.0,0.0,0.0
2025-04-03,12,19:40-19:50,0.0,0.0,0.0
2025-04-03,12,19:50-20:00,0.0,0.0,0.0
2025-04-03,12,20:00-20:10,0.0,0.0,0.0
2025-04-03,12,20:10-20:20,0.0,0.0,0.0
2025-04-03,12,20:20-20:30,0.0,0.0,0.0
2025-04-03,12,20:30-20:40,0.0,0.0,0.0
2025-04-03,12,20:40-20:50,743.6965333333334,734.3724833333334,0.0
2025-04-03,12,20:50-21:00,759.1183333333333,743.3587380658438,0.0
2025-04-03,12,21:00-21:10,737.3949666666665,737.3949666666665,0.0
2025-04-03,12,21:10-21:20,722.5852333333333,722.5852333333333,0.0
2025-04-03,12,21:20-21:30,760.3416666666667,747.2033333333334,0.0
2025-04-03,12,21:30-21:40,771.3135598333332,762.2177499999998,0.0
2025-04-03,12,21:40-21:50,706.8814500000001,706.8814500000001,0.0
2025-04-03,12,21:50-22:00,1372.6292298353903,1372.6292298353903,0.0
2025-04-03,12,22:00-22:10,1336.38325,1336.38325,0.0
2025-04-03,12,22:10-22:20,540.9065166666667,540.9065166666667,0.0
2025-04-03,12,22:20-22:30,1370.6716666666666,1370.6716666666666,0.0
2025-04-03,12,22:30-22:40,1335.3717000000001,1335.3717000000001,0.0
2025-04-03,12,22:40-22:50,579.5988499999999,579.5988499999999,0.0
2025-04-03,12,22:50-23:00,602.9166666666667,602.9166666666667,0.0
2025-04-03,12,23:00-23:10,603.7574999999999,603.7574999999999,0.0
2025-04-03,12,23:10-23:20,588.5462166666666,588.5462166666666,0.0
2025-04-03,12,23:20-23:30,585.2283333333332,585.2283333333332,0.0
2025-04-03,12,23:30-23:40,606.5493833333334,606.5493833333334,0.0
2025-04-03,12,23:40-23:50,554.3097833333334,554.3097833333334,0.0
2025-04-03,12,23:50-24:00,449.58,449.58,0.0
2025-04-03,18,18:00-18:10,651.2143083333334,633.491283333329,36.50625
2025-04-03,18,18:10-18:20,647.897275,647.897275,29.868750000000002
2025-04-03,18,18:20-18:30,646.456375,642.2704166666676,23.23125
2025-04-03,18,18:30-18:40,682.4086666666667,682.4086666666683,16.59375
2025-04-03,18,18:40-18:50,373.9156984999997,224.93062500000087,9.956249999999999
2025-04-03,18,18:50-19:00,0.0,0.0,3.318749999999999
2025-04-03,18,19:00-19:10,0.0,0.0,0.0
2025-04-03,18,19:10-19:20,0.0,0.0,0.0
2025-04-03,18,19:20-19:30,0.0,0.0,0.0
2025-04-03,18,19:30-19:40,0.0,0.0,0.0
2025-04-03,18,19:40-19:50,0.0,0.0,0.0
2025-04-03,18,19:50-20:00,0.0,0.0,0.0
2025-04-03,18,20:00-20:10,0.0,0.0,0.0
2025-04-03,18,20:10-20:20,0.0,0.0,0.0
2025-04-03,18,20:20-20:30,0.0,0.0,0.0
2025-04-03,18,20:30-20:40,0.0,0.0,0.0
2025-04-03,18,20:40-20:50,743.6965333333334,738.0328333333333,0.0
2025-04-03,18,20:50-21:00,759.1183333333333,743.3587380658436,0.0
2025-04-03,18,21:00-21:10,737.3949666666665,737.3949666666665,0.0
2025-04-03,18,21:10-21:20,722.5852333333333,722.5852333333338,0.0
2025-04-03,18,21:20-21:30,760.3416666666667,760.3416266666027,0.0
2025-04-03,18,21:30-21:40,771.3135598333332,759.6387736008893,0.0
2025-04-03,18,21:40-21:50,706.8814500000001,706.88145,0.0
2025-04-03,18,21:50-22:00,1372.6292298353903,1372.6292298353903,0.0
2025-04-03,18,22:00-22:10,1336.38325,1336.38325,0.0
2025-04-03,18,22:10-22:20,540.9065166666667,540.9065166666667,0.0
2025-04-03,18,22:20-22:30,1370.6716666666666,1370.6716666666666,0.0
2025-04-03,18,22:30-22:40,1335.3717000000001,1335.3717000000001,0.0
2025-04-03,18,22:40-22:50,579.5988499999999,579.5988499999999,0.0
2025-04-03,18,22:50-23:00,602.9166666666667,602.9166666666667,0.0
2025-04-03,18,23:00-23:10,603.7574999999999,603.7574999999999,0.0
2025-04-03,18,23:10-23:20,588.5462166666666,588.5462166666666,0.0
2025-04-03,18,23:20-23:30,585.2283333333332,585.2283333333332,0.0
2025-04-03,18,23:30-23:40,606.5493833333334,606.5493833333334,0.0
2025-04-03,18,23:40-23:50,554.3097833333334,554.3097833333334,0.0
2025-04-03,18,23:50-24:00,449.58,449.58,0.0
2025-04-04,0,00:00-00:10,391.551,391.551,0.0
2025-04-04,0,00:10-00:20,387.3755499999999,387.3755499999999,0.0
2025-04-04,0,00:20-00:30,403.0133333333334,403.0133333333334,0.0
2025-04-04,0,00:30-00:40,416.98569283624187,416.98569283624187,0.0
2025-04-04,0,00:40-00:50,439.8286500000001,439.8286500000001,0.0
2025-04-04,0,00:50-01:00,370.08,370.08,0.0
2025-04-04,0,01:00-01:10,419.6657333333333,419.6657333333333,0.0
2025-04-04,0,01:10-01:20,437.89528333333334,437.89528333333334,0.0
2025-04-04,0,01:20-01:30,410.5133333333333,410.5133333333333,0.0
2025-04-04,0,01:30-01:40,403.64335000000005,403.64335000000005,0.0
2025-04-04,0,01:40-01:50,434.2083833333333,434.2083833333333,0.0
2025-04-04,0,01:50-02:00,463.00833333333327,463.00833333333327,0.0
2025-04-04,0,02:00-02:10,441.8412333333334,441.8412333333334,0.0
2025-04-04,0,02:10-02:20,414.9515333333333,414.9515333333333,0.0
2025-04-04,0,02:20-02:30,430.6866666666667,430.6866666666667,0.0
2025-04-04,0,02:30-02:40,443.1286666666667,443.1286666666667,0.0
2025-04-04,0,02:40-02:50,439.30469999999997,439.30469999999997,0.0
2025-04-04,0,02:50-03:00,429.53999999999996,429.53999999999996,0.0
2025-04-04,0,03:00-03:10,442.4181833333332,442.4181833333332,0.0
2025-04-04,0,03:10-03:20,456.4782333333333,456.4782333333333,0.0
2025-04-04,0,03:20-03:30,418.17333333333323,418.17333333333323,0.0
2025-04-04,0,03:30-03:40,409.71140000000014,409.71140000000014,0.0
2025-04-04,0,03:40-03:50,415.7408000000001,415.7408000000001,0.0
2025-04-04,0,03:50-04:00,409.9616666666666,409.9616666666666,0.0
2025-04-04,0,04:00-04:10,416.45943333333344,416.45943333333344,0.0
2025-04-04,0,04:10-04:20,407.23054999999994,407.23054999999994,0.0
2025-04-04,0,04:20-04:30,383.2416666666666,383.2416666666666,0.0
2025-04-04,0,04:30-04:40,443.13724999999994,443.13724999999994,0.0
2025-04-04,0,04:40-04:50,445.1985166666667,445.1985166666667,0.0
2025-04-04,0,04:50-05:00,381.0416666666665,381.0416666666665,0.0
2025-04-04,0,05:00-05:10,365.7262305555555,365.7262305555555,3.6253361111111175
2025-04-04,0,05:10-05:20,389.09661666666665,389.09661666666665,10.876008333333333
2025-04-04,0,05:20-05:30,459.65665277777794,459.65665277777794,18.12668055555555
2025-04-04,0,05:30-05:40,1246.1673355999674,1246.1673355999674,25.377352777777787
2025-04-04,0,05:40-05:50,0.0,0.0,32.628025
2025-04-04,0,05:50-06:00,0.0,0.0,39.87869722222222
2025-04-04,0,06:00-06:10,0.0,0.0,66.15288611111116
2025-04-04,0,06:10-06:20,0.0,0.0,111.45059166666665
2025-04-04,0,06:20-06:30,0.0,0.0,156.7482972222222
2025-04-04,0,06:30-06:40,0.0,0.0,202.04600277777783
2025-04-04,0,06:40-06:50,0.0,0.0,247.34370833333332
2025-04-04,0,06:50-07:00,0.0,0.0,292.64141388888885
2025-04-04,0,07:00-07:10,0.0,0.0,341.2248541666667
2025-04-04,0,07:10-07:20,0.0,0.0,393.09402916666664
2025-04-04,0,07:20-07:30,0.0,0.0,444.9632041666666
2025-04-04,0,07:30-07:40,0.0,0.0,496.83237916666667
2025-04-04,0,07:40-07:50,0.0,0.0,548.7015541666666
2025-04-04,0,07:50-08:00,0.0,0.0,600.5707291666666
2025-04-04,0,08:00-08:10,0.0,0.0,643.9100555555555
2025-04-04,0,08:10-08:20,0.0,0.0,678.7195333333333
2025-04-04,0,08:20-08:30,0.0,0.0,713.5290111111111
2025-04-04,0,08:30-08:40,0.0,0.0,748.338488888889
2025-04-04,0,08:40-08:50,0.0,0.0,783.1479666666668
2025-04-04,0,08:50-09:00,0.0,0.0,817.9574444444446
2025-04-04,0,09:00-09:10,0.0,0.0,855.9642430555555
2025-04-04,0,09:10-09:20,0.0,0.0,897.1683625
2025-04-04,0,09:20-09:30,0.0,0.0,938.3724819444445
2025-04-04,0,09:30-09:40,0.0,0.0,979.5766013888888
2025-04-04,0,09:40-09:50,0.0,0.0,1020.7807208333334
2025-04-04,0,09:50-10:00,0.0,0.0,1061.9848402777777
2025-04-04,0,10:00-10:10,0.0,0.0,1106.5260305555555
2025-04-04,0,10:10-10:20,0.0,0.0,1154.4042916666667
2025-04-04,0,10:20-10:30,0.0,0.0,1202.282552777778
2025-04-04,0,10:30-10:40,0.0,0.0,1250.160813888889
2025-04-04,0,10:40-10:50,0.0,0.0,1298.039075
2025-04-04,0,10:50-11:00,0.0,0.0,1345.9173361111114
2025-04-04,0,11:00-11:10,0.0,0.0,1374.710425
2025-04-04,0,11:10-11:20,0.0,0.0,1384.4183416666667
2025-04-04,0,11:20-11:30,0.0,0.0,1394.1262583333335
2025-04-04,0,11:30-11:40,0.0,0.0,1403.834175
2025-04-04,0,11:40-11:50,0.0,0.0,1413.542091666667
2025-04-04,0,11:50-12:00,0.0,0.0,1423.2500083333332
2025-04-04,0,12:00-12:10,0.0,0.0,1435.4650944444445
2025-04-04,0,12:10-12:20,0.0,0.0,1450.18735
2025-04-04,0,12:20-12:30,0.0,0.0,1464.9096055555556
2025-04-04,0,12:30-12:40,0.0,0.0,1479.631861111111
2025-04-04,0,12:40-12:50,0.0,0.0,1494.3541166666666
2025-04-04,0,12:50-13:00,0.0,0.0,1509.0763722222225
2025-04-04,0,13:00-13:10,0.0,0.0,1504.3796875
2025-04-04,0,13:10-13:20,0.0,0.0,1480.2640624999997
2025-04-04,0,13:20-13:30,0.0,0.0,1456.1484375
2025-04-04,0,13:30-13:40,0.0,0.0,1432.0328125000003
2025-04-04,0,13:40-13:50,0.0,0.0,1407.9171875
2025-04-04,0,13:50-14:00,0.0,0.0,1383.8015625
2025-04-04,0,14:00-14:10,0.0,0.0,1344.3187500000001
2025-04-04,0,14:10-14:20,0.0,0.0,1289.46875
2025-04-04,0,14:20-14:30,0.0,0.0,1234.6187499999999
2025-04-04,0,14:30-14:40,0.0,0.0,1179.7687500000002
2025-04-04,0,14:40-14:50,0.0,0.0,1124.91875
2025-04-04,0,14:50-15:00,0.0,0.0,1070.06875
2025-04-04,0,15:00-15:10,0.0,0.0,1010.8410611111112
2025-04-04,0,15:10-15:20,0.0,0.0,947.2356833333333
2025-04-04,0,15:20-15:30,0.0,0.0,883.6303055555554
2025-04-04,0,15:30-15:40,0.0,0.0,820.024927777778
2025-04-04,0,15:40-15:50,0.0,0.0,756.4195500000001
2025-04-04,0,15:50-16:00,0.0,0.0,692.8141722222222
2025-04-04,0,16:00-16:10,0.0,0.0,634.9760597222221
2025-04-04,0,16:10-16:20,0.0,0.0,582.9052125000001
2025-04-04,0,16:20-16:30,53.114156944444176,53.114156944444176,530.834365277778
2025-04-04,0,16:30-16:40,84.59974583333337,84.59974583333337,478.7635180555553
2025-04-04,0,16:40-16:50,69.08188749999994,69.08188749999994,426.6926708333333
2025-04-04,0,16:50-17:00,25.72683879383177,25.72683879383177,374.62182361111127
2025-04-04,0,17:00-17:10,103.95972638888878,103.95972638888878,323.34270138888866
2025-04-04,0,17:10-17:20,179.87557916666685,179.87557916666685,272.85530416666666
2025-04-04,0,17:20-17:30,257.10810416666675,257.10810416666675,222.36790694444463
2025-04-04,0,17:30-17:40,337.34157222222234,337.34157222222234,171.880509722222
2025-04-04,0,17:40-17:50,0.0,0.0,121.39311249999999
2025-04-04,0,17:50-18:00,0.0,0.0,70.90571527777796
2025-04-04,0,18:00-18:10,0.0,0.0,41.85684861111108
2025-04-04,0,18:10-18:20,0.0,0.0,34.2465125
2025-04-04,0,18:20-18:30,0.0,0.0,26.636176388888913
2025-04-04,0,18:30-18:40,0.0,0.0,19.02584027777775
2025-04-04,0,18:40-18:50,0.0,0.0,11.415504166666667
2025-04-04,0,18:50-19:00,0.0,0.0,3.8051680555555834
2025-04-04,0,19:00-19:10,0.0,0.0,0.0
2025-04-04,0,19:10-19:20,0.0,0.0,0.0
2025-04-04,0,19:20-19:30,0.0,0.0,0.0
2025-04-04,0,19:30-19:40,0.0,0.0,0.0
2025-04-04,0,19:40-19:50,0.0,0.0,0.0
2025-04-04,0,19:50-20:00,0.0,0.0,0.0
2025-04-04,0,20:00-20:10,0.0,0.0,0.0
2025-04-04,0,20:10-20:20,0.0,0.0,0.0
2025-04-04,0,20:20-20:30,0.0,0.0,0.0
2025-04-04,0,20:30-20:40,0.0,0.0,0.0
2025-04-04,0,20:40-20:50,0.0,0.0,0.0
2025-04-04,0,20:50-21:00,448.1997908728335,448.1997908728335,0.0
2025-04-04,0,21:00-21:10,498.0589833333333,498.0589833333333,0.0
2025-04-04,0,21:10-21:20,465.45215000000013,465.45215000000013,0.0
2025-04-04,0,21:20-21:30,444.57300411522607,444.57300411522607,0.0
2025-04-04,0,21:30-21:40,477.23321666666675,477.23321666666675,0.0
2025-04-04,0,21:40-21:50,451.0467333333333,451.0467333333333,0.0
2025-04-04,0,21:50-22:00,705.4008867600187,705.4008867600187,0.0
2025-04-04,0,22:00-22:10,1167.3163833333335,1167.3163833333335,0.0
2025-04-04,0,22:10-22:20,405.0614999999999,405.0614999999999,0.0
2025-04-04,0,22:20-22:30,1204.9616666666668,1204.9616666666668,0.0
2025-04-04,0,22:30-22:40,1180.3984666666668,1180.3984666666668,0.0
2025-04-04,0,22:40-22:50,413.3082,413.3082,0.0
2025-04-04,0,22:50-23:00,443.8966666666667,443.8966666666667,0.0
2025-04-04,0,23:00-23:10,428.8603,428.8603,0.0
2025-04-04,0,23:10-23:20,386.7874166666667,386.7874166666667,0.0
2025-04-04,0,23:20-23:30,403.5566666666667,403.5566666666667,0.0
2025-04-04,0,23:30-23:40,455.49318333333343,455.49318333333343,0.0
2025-04-04,0,23:40-23:50,489.2313833333333,489.2313833333333,0.0
2025-04-04,0,23:50-24:00,459.86999999999995,459.86999999999995,0.0
2025-04-04,6,06:00-06:10,0.0,0.0,65.77934722222223
2025-04-04,6,06:10-06:20,0.0,2.1719195606250494e-12,113.52554166666668
2025-04-04,6,06:20-06:30,0.0,0.0,161.27173611111112
2025-04-04,6,06:30-06:40,0.0,4.0431163204763133e-13,209.01793055555558
2025-04-04,6,06:40-06:50,0.0,0.0,256.764125
2025-04-04,6,06:50-07:00,0.0,0.0,304.51031944444446
2025-04-04,6,07:00-07:10,0.0,0.0,355.1153625
2025-04-04,6,07:10-07:20,0.0,1.9895196601282805e-13,408.57925416666666
2025-04-04,6,07:20-07:30,0.0,41.66214958333441,462.04314583333326
2025-04-04,6,07:30-07:40,0.0,41.62664166666673,515.5070375
2025-04-04,6,07:40-07:50,0.0,0.0,568.9709291666667
2025-04-04,6,07:50-08:00,0.0,0.0,622.4348208333332
2025-04-04,6,08:00-08:10,0.0,0.0,672.6438513888888
2025-04-04,6,08:10-08:20,0.0,0.0,719.5980208333334
2025-04-04,6,08:20-08:30,0.0,0.0,766.5521902777779
2025-04-04,6,08:30-08:40,0.0,0.0,813.5063597222221
2025-04-04,6,08:40-08:50,0.0,0.0,860.4605291666667
2025-04-04,6,08:50-09:00,0.0,0.0,907.4146986111112
2025-04-04,6,09:00-09:10,0.0,0.0,957.110413888889
2025-04-04,6,09:10-09:20,0.0,0.0,1009.5476749999999
2025-04-04,6,09:20-09:30,0.0,0.0,1061.9849361111112
2025-04-04,6,09:30-09:40,0.0,0.0,1114.4221972222222
2025-04-04,6,09:40-09:50,0.0,0.0,1166.8594583333334
2025-04-04,6,09:50-10:00,0.0,0.0,1219.2967194444445
2025-04-04,6,10:00-10:10,0.0,0.0,1264.9557375000002
2025-04-04,6,10:10-10:20,0.0,0.0,1303.8365125
2025-04-04,6,10:20-10:30,0.0,0.0,1342.7172874999999
2025-04-04,6,10:30-10:40,0.0,0.0,1381.5980625
2025-04-04,6,10:40-10:50,0.0,0.0,1420.4788375
2025-04-04,6,10:50-11:00,0.0,0.0,1459.3596124999997
2025-04-04,6,11:00-11:10,0.0,0.0,1480.9177083333332
2025-04-04,6,11:10-11:20,0.0,0.0,1485.153125
2025-04-04,6,11:20-11:30,0.0,0.0,1489.3885416666665
2025-04-04,6,11:30-11:40,0.0,0.0,1493.623958333333
2025-04-04,6,11:40-11:50,0.0,0.0,1497.859375
2025-04-04,6,11:50-12:00,0.0,0.0,1502.0947916666664
2025-04-04,6,12:00-12:10,0.0,0.0,1505.23125
2025-04-04,6,12:10-12:20,0.0,0.0,1507.26875
2025-04-04,6,12:20-12:30,0.0,0.0,1509.3062500000003
2025-04-04,6,12:30-12:40,0.0,0.0,1511.34375
2025-04-04,6,12:40-12:50,0.0,0.0,1513.3812499999997
2025-04-04,6,12:50-13:00,0.0,0.0,1515.41875
2025-04-04,6,13:00-13:10,0.0,0.0,1504.3796875
2025-04-04,6,13:10-13:20,0.0,0.0,1480.2640624999997
2025-04-04,6,13:20-13:30,0.0,0.0,1456.1484375
2025-04-04,6,13:30-13:40,0.0,0.0,1432.0328124999999
2025-04-04,6,13:40-13:50,0.0,0.0,1407.9171875
2025-04-04,6,13:50-14:00,0.0,0.0,1383.8015625
2025-04-04,6,14:00-14:10,0.0,0.0,1344.3187500000001
2025-04-04,6,14:10-14:20,0.0,0.0,1289.46875
2025-04-04,6,14:20-14:30,0.0,0.0,1234.6187499999999
2025-04-04,6,14:30-14:40,0.0,0.0,1179.7687500000002
2025-04-04,6,14:40-14:50,0.0,0.0,1124.91875
2025-04-04,6,14:50-15:00,0.0,0.0,1070.06875
2025-04-04,6,15:00-15:10,0.0,0.0,1018.00625
2025-04-04,6,15:10-15:20,0.0,0.0,968.7312500000002
2025-04-04,6,15:20-15:30,0.0,0.0,919.4562499999998
2025-04-04,6,15:30-15:40,0.0,0.0,870.1812500000001
2025-04-04,6,15:40-15:50,0.0,0.0,820.90625
2025-04-04,6,15:50-16:00,0.0,0.0,771.6312499999998
2025-04-04,6,16:00-16:10,0.0,0.0,716.7968791666667
2025-04-04,6,16:10-16:20,0.0,0.0,656.4031375
2025-04-04,6,16:20-16:30,53.114156944444176,51.74564027777785,596.0093958333332
2025-04-04,6,16:30-16:40,84.59974583333337,72.53925700195748,535.6156541666668
2025-04-04,6,16:40-16:50,69.08188749999994,69.08188749999994,475.2219125
2025-04-04,6,16:50-17:00,25.72683879383177,25.72683879383177,414.8281708333332
2025-04-04,6,17:00-17:10,103.95972638888878,103.95972638888311,357.2364902777779
2025-04-04,6,17:10-17:20,179.87557916666685,173.23551666666663,302.4468708333333
2025-04-04,6,17:20-17:30,257.10810416666675,257.10810416666675,247.6572513888888
2025-04-04,6,17:30-17:40,337.34157222222234,337.34157222222234,192.86763194444453
2025-04-04,6,17:40-17:50,0.0,0.0,138.0780125
2025-04-04,6,17:50-18:00,0.0,0.0,83.28839305555546
2025-04-04,6,18:00-18:10,0.0,0.0,51.235784722222235
2025-04-04,6,18:10-18:20,0.0,0.0,41.9201875
2025-04-04,6,18:20-18:30,0.0,0.0,32.60459027777776
2025-04-04,6,18:30-18:40,0.0,0.0,23.28899305555557
2025-04-04,6,18:40-18:50,0.0,0.0,13.973395833333333
2025-04-04,6,18:50-19:00,0.0,0.0,4.657798611111095
2025-04-04,6,19:00-19:10,0.0,0.0,0.0
2025-04-04,6,19:10-19:20,0.0,0.0,0.0
2025-04-04,6,19:20-19:30,0.0,0.0,0.0
2025-04-04,6,19:30-19:40,0.0,0.0,0.0
2025-04-04,6,19:40-19:50,0.0,0.0,0.0
2025-04-04,6,19:50-20:00,0.0,0.0,0.0
2025-04-04,6,20:00-20:10,0.0,0.0,0.0
2025-04-04,6,20:10-20:20,0.0,0.0,0.0
2025-04-04,6,20:20-20:30,0.0,0.0,0.0
2025-04-04,6,20:30-20:40,0.0,0.0,0.0
2025-04-04,6,20:40-20:50,0.0,0.0,0.0
2025-04-04,6,20:50-21:00,448.1997908728335,448.1997908728335,0.0
2025-04-04,6,21:00-21:10,498.0589833333333,498.0589833333333,0.0
2025-04-04,6,21:10-21:20,465.45215000000013,465.45215000000013,0.0
2025-04-04,6,21:20-21:30,444.57300411522607,444.5730041152984,0.0
2025-04-04,6,21:30-21:40,477.23321666666675,476.6711700691944,0.0
2025-04-04,6,21:40-21:50,451.0467333333333,451.0467333333333,0.0
2025-04-04,6,21:50-22:00,705.4008867600187,705.4008867600187,0.0
2025-04-04,6,22:00-22:10,1167.3163833333335,1167.3163833333335,0.0
2025-04-04,6,22:10-22:20,405.0614999999999,405.0614999999999,0.0
2025-04-04,6,22:20-22:30,1204.9616666666668,1204.9616666666668,0.0
2025-04-04,6,22:30-22:40,1180.3984666666668,1180.3984666666668,0.0
2025-04-04,6,22:40-22:50,413.3082,413.3082,0.0
2025-04-04,6,22:50-23:00,443.8966666666667,443.8966666666667,0.0
2025-04-04,6,23:00-23:10,428.8603,428.8603,0.0
2025-04-04,6,23:10-23:20,386.7874166666667,386.7874166666667,0.0
2025-04-04,6,23:20-23:30,403.5566666666667,403.5566666666667,0.0
2025-04-04,6,23:30-23:40,455.49318333333343,455.49318333333343,0.0
2025-04-04,6,23:40-23:50,489.2313833333333,489.2313833333333,0.0
2025-04-04,6,23:50-24:00,459.86999999999995,459.86999999999995,0.0
2025-04-04,12,12:00-12:10,0.0,0.0,1411.1185430555554
2025-04-04,12,12:10-12:20,0.0,0.0,1419.9056291666668
2025-04-04,12,12:20-12:30,0.0,0.0,1428.6927152777778
2025-04-04,12,12:30-12:40,0.0,0.0,1437.4798013888892
2025-04-04,12,12:40-12:50,0.0,0.0,1446.2668875
2025-04-04,12,12:50-13:00,0.0,0.0,1455.0539736111114
2025-04-04,12,13:00-13:10,0.0,0.0,1447.0521708333333
2025-04-04,12,13:10-13:20,0.0,0.0,1422.2614791666667
2025-04-04,12,13:20-13:30,0.0,0.0,1397.4707874999997
2025-04-04,12,13:30-13:40,0.0,0.0,1372.6800958333333
2025-04-04,12,13:40-13:50,0.0,0.0,1347.8894041666665
2025-04-04,12,13:50-14:00,0.0,0.0,1323.0987125
2025-04-04,12,14:00-14:10,0.0,0.0,1287.155134722222
2025-04-04,12,14:10-14:20,0.0,0.0,1240.0586708333333
2025-04-04,12,14:20-14:30,0.0,0.0,1192.9622069444445
2025-04-04,12,14:30-14:40,0.0,0.0,1145.8657430555556
2025-04-04,12,14:40-14:50,0.0,0.0,1098.7692791666668
2025-04-04,12,14:50-15:00,0.0,0.0,1051.6728152777778
2025-04-04,12,15:00-15:10,0.0,0.0,998.1624736111112
2025-04-04,12,15:10-15:20,0.0,0.0,938.2382541666666
2025-04-04,12,15:20-15:30,0.0,0.0,878.3140347222221
2025-04-04,12,15:30-15:40,0.0,0.0,818.3898152777779
2025-04-04,12,15:40-15:50,0.0,0.0,758.4655958333333
2025-04-04,12,15:50-16:00,0.0,0.0,698.5413763888888
2025-04-04,12,16:00-16:10,0.0,0.0,640.7838597222222
2025-04-04,12,16:10-16:20,0.0,0.0,585.1930458333334
2025-04-04,12,16:20-16:30,53.114156944444176,29.121876105503105,529.6022319444445
2025-04-04,12,16:30-16:40,84.59974583333337,118.53941388888876,474.01141805555545
2025-04-04,12,16:40-16:50,69.08188749999994,78.04482499999989,418.42060416666664
2025-04-04,12,16:50-17:00,25.72683879383177,39.07242640270511,362.8297902777778
2025-04-04,12,17:00-17:10,103.95972638888878,103.95972638888875,311.2029916666666
2025-04-04,12,17:10-17:20,179.87557916666685,179.87557916666685,263.54020833333334
2025-04-04,12,17:20-17:30,257.10810416666675,257.1081041666667,215.87742500000004
2025-04-04,12,17:30-17:40,337.34157222222234,337.3415722222224,168.2146416666666
2025-04-04,12,17:40-17:50,0.0,0.0,120.55185833333333
2025-04-04,12,17:50-18:00,0.0,0.0,72.88907500000005
2025-04-04,12,18:00-18:10,0.0,0.0,44.96954305555554
2025-04-04,12,18:10-18:20,0.0,3.243985873724722e-14,36.7932625
2025-04-04,12,18:20-18:30,0.0,0.0,28.61698194444445
2025-04-04,12,18:30-18:40,0.0,3.5439900110809185e-13,20.44070138888888
2025-04-04,12,18:40-18:50,0.0,0.0,12.264420833333332
2025-04-04,12,18:50-19:00,0.0,0.0,4.088140277777785
2025-04-04,12,19:00-19:10,0.0,0.0,0.0
2025-04-04,12,19:10-19:20,0.0,0.0,0.0
2025-04-04,12,19:20-19:30,0.0,0.0,0.0
2025-04-04,12,19:30-19:40,0.0,0.0,0.0
2025-04-04,12,19:40-19:50,0.0,0.0,0.0
2025-04-04,12,19:50-20:00,0.0,0.0,0.0
2025-04-04,12,20:00-20:10,0.0,0.0,0.0
2025-04-04,12,20:10-20:20,0.0,0.0,0.0
2025-04-04,12,20:20-20:30,0.0,0.0,0.0
2025-04-04,12,20:30-20:40,0.0,0.0,0.0
2025-04-04,12,20:40-20:50,0.0,1.755390791086466e-13,0.0
2025-04-04,12,20:50-21:00,448.1997908728335,448.19979087283343,0.0
2025-04-04,12,21:00-21:10,498.0589833333333,498.05898333333334,0.0
2025-04-04,12,21:10-21:20,465.45215000000013,465.45215000000013,0.0
2025-04-04,12,21:20-21:30,444.57300411522607,444.5730041152984,0.0
2025-04-04,12,21:30-21:40,477.23321666666675,477.23321666666675,0.0
2025-04-04,12,21:40-21:50,451.0467333333333,453.9597,0.0
2025-04-04,12,21:50-22:00,705.4008867600187,705.4008867600187,0.0
2025-04-04,12,22:00-22:10,1167.3163833333335,1167.3163833333335,0.0
2025-04-04,12,22:10-22:20,405.0614999999999,405.0614999999999,0.0
2025-04-04,12,22:20-22:30,1204.9616666666668,1204.9616666666668,0.0
2025-04-04,12,22:30-22:40,1180.3984666666668,1180.3984666666668,0.0
2025-04-04,12,22:40-22:50,413.3082,413.3082,0.0
