date,interval,price,plan_kwh,adjusted_kwh,load_kwh,pv_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_start,soc_end,refund,penalty,extra_cost,total_cost
2025-05-12,19:10-19:20,1.3445,34.67316666666636,34.67316666666636,819.3645333333334,0.0,0.0,784.691366666667,0.0,0.0,8608.788397881997,7736.909101585701,0.0,0.0,0.0,46.618072583332925
2025-05-12,19:20-19:30,1.3483,0.0,0.0,807.3933333333333,0.0,0.0,807.3933333333333,0.0,0.0,7736.909101585701,6839.805397881997,0.0,0.0,0.0,0.0
2025-05-12,19:30-19:40,1.349,10.621883333333358,10.621883333333358,788.0735666666666,0.03746666666666667,0.0,777.4142166666666,0.0,0.0,6839.805397881997,5976.011823807923,0.0,0.0,0.0,14.3289206166667
2025-05-12,19:40-19:50,1.3473,37.98684999999989,37.98684999999989,746.2731833333333,0.0,0.0,708.2863333333335,0.0,0.0,5976.011823807923,5189.027008993108,0.0,0.0,0.0,51.17968300499985
2025-05-12,19:50-20:00,1.3482,65.53000000000009,65.53000000000009,721.065,0.0,0.0,655.535,0.0,0.0,5189.027008993108,4460.654786770886,0.0,0.0,0.0,88.34754600000012
2025-05-12,20:00-20:10,1.3513,55.87749999999994,55.87749999999994,771.9425666666666,0.002683333333333333,0.0,716.0623833333333,0.0,0.0,4460.654786770886,3665.0299164005155,0.0,0.0,0.0,75.50726574999992
2025-05-12,20:10-20:20,1.34,614.4323166666668,614.4323166666668,793.3782500000001,0.0,0.0,178.9459333333333,0.0,0.0,3665.0299164005155,3466.2011015857006,0.0,0.0,0.0,823.3393043333335
2025-05-12,20:20-20:30,1.3489,9.761666666666656,9.761666666666656,761.2383333333333,0.0,0.0,751.4766666666667,0.0,0.0,3466.2011015857006,2631.2270275116266,0.0,0.0,0.0,13.167512166666652
2025-05-12,20:30-20:40,1.3952,27.161649999999895,27.161649999999895,758.4223000000001,0.00019999999999999998,0.0,731.2604500000002,0.0,0.0,2631.2270275116266,1818.7154164005153,0.0,0.0,0.0,37.895934079999854
2025-05-12,20:40-20:50,1.2226,755.6395666666666,755.6395666666666,800.4842833333333,0.0,0.0,44.84471666666673,0.0,0.0,1818.7154164005153,1768.8879534375524,0.0,0.0,0.0,923.8449342066665
2025-05-12,20:50-21:00,0.9332,862.3933333333332,862.3933333333332,836.7683333333333,0.0,25.624999999999886,0.0,0.0,0.0,1768.8879534375524,1791.9504534375524,0.0,0.0,0.0,804.7854586666666
2025-05-12,21:00-21:10,0.9068,892.05685,892.05685,799.8299000000001,0.0,92.22694999999999,0.0,0.0,0.0,1791.9504534375524,1874.9547084375524,0.0,0.0,0.0,808.9171515800001
2025-05-12,21:10-21:20,0.9371,828.2973833333335,828.2973833333335,746.1327500000001,0.0,82.16463333333343,0.0,0.0,0.0,1874.9547084375524,1948.9028784375525,0.0,0.0,0.0,776.1974779216669
2025-05-12,21:20-21:30,0.9371,805.1999999999999,805.1999999999999,740.64,0.0,64.55999999999995,0.0,0.0,0.0,1948.9028784375525,2007.0068784375526,0.0,0.0,0.0,754.55292
2025-05-12,21:30-21:40,0.9871,794.8233833333334,794.8233833333334,786.0676166666667,0.0,8.75576666666666,0.0,0.0,0.0,2007.0068784375526,2014.8870684375527,0.0,0.0,0.0,784.5701616883333
2025-05-12,21:40-21:50,0.7764,740.2932166666668,740.2932166666668,737.0766833333333,0.0,3.216533333333473,0.0,0.0,0.0,2014.8870684375527,2017.7819484375527,0.0,0.0,0.0,574.7636534200001
2025-05-12,21:50-22:00,0.4209,1369.115,1369.115,614.3116666666666,0.0,754.8033333333334,0.0,0.0,0.0,2017.7819484375527,2697.1049484375526,0.0,0.0,0.0,576.2605035
2025-05-12,22:00-22:10,0.3859,1444.1279333333334,1444.1279333333334,586.2211333333333,0.0,833.3333333333334,0.0,0.0,24.573466666666718,2697.1049484375526,3447.1049484375526,0.0,0.0,0.0,557.2889694733334
2025-05-12,22:10-22:20,0.4368,664.0185333333334,664.0185333333334,603.2125666666667,0.0,60.80596666666668,0.0,0.0,0.0,3447.1049484375526,3501.8303184375527,0.0,0.0,0.0,290.04329536000006
2025-05-12,22:20-22:30,0.4198,1375.44,1375.44,598.0833333333334,0.0,777.3566666666667,0.0,0.0,0.0,3501.8303184375527,4201.451318437553,0.0,0.0,0.0,577.409712
2025-05-12,22:30-22:40,0.4186,1399.1026166666668,1399.1026166666668,563.64815,0.0,833.3333333333334,0.0,0.0,2.1211333333334323,4201.451318437553,4951.451318437553,0.0,0.0,0.0,585.6643553366667
2025-05-12,22:40-22:50,0.4241,1412.6871,1412.6871,571.5748166666666,0.0,833.3333333333334,0.0,0.0,7.778950000000123,4951.451318437553,5701.451318437553,0.0,0.0,0.0,599.1205991100001
2025-05-12,22:50-23:00,0.4237,1397.0516666666667,1397.0516666666667,605.7966666666667,0.0,791.255,0.0,0.0,0.0,5701.451318437553,6413.580818437553,0.0,0.0,0.0,591.9307911666667
2025-05-12,23:00-23:10,0.4248,592.9495,592.9495,582.9959833333334,0.0,9.953516666666587,0.0,0.0,0.0,6413.580818437553,6422.538983437553,0.0,0.0,0.0,251.88494759999998
2025-05-12,23:10-23:20,0.424,1430.2166333333334,1430.2166333333334,574.6394166666666,0.0,833.3333333333334,0.0,0.0,22.243883333333542,6422.538983437553,7172.538983437553,0.0,0.0,0.0,606.4118525333333
2025-05-12,23:20-23:30,0.422,1464.0950000000003,1464.0950000000003,594.63,0.0,833.3333333333334,0.0,0.0,36.13166666666689,7172.538983437553,7922.538983437553,0.0,0.0,0.0,617.8480900000001
2025-05-12,23:30-23:40,0.424,1455.33745,1455.33745,581.70955,0.0,833.3333333333334,0.0,0.0,40.29456666666897,7922.538983437553,8672.538983437553,0.0,0.0,0.0,617.0630788
2025-05-12,23:40-23:50,0.4271,636.1292500000001,636.1292500000001,562.41765,0.0,73.71160000000009,0.0,0.0,0.0,8672.538983437553,8738.879423437553,0.0,0.0,0.0,271.69080267500004
2025-05-12,23:50-24:00,0.4276,631.2983333333333,631.2983333333333,556.75,0.0,74.54833333333329,0.0,0.0,0.0,8738.879423437553,8805.972923437554,0.0,0.0,0.0,269.9431673333333
2025-05-13,00:00-00:10,0.4248,580.9861,580.9861,556.8371,0.0,24.149,0.0,0.0,0.0,8805.972923437554,8827.707023437553,0.0,0.0,0.0,246.80289528
2025-05-13,00:10-00:20,0.4245,1350.2514643109907,1350.2514643109907,561.4123666666667,0.0,788.839097644324,0.0,0.0,0.0,8827.707023437553,9537.662211317445,0.0,0.0,0.0,573.1817466000156
2025-05-13,00:20-00:30,0.4269,587.9066666666668,587.9066666666668,566.7966666666667,0.0,21.110000000000014,0.0,0.0,0.0,9537.662211317445,9556.661211317445,0.0,0.0,0.0,250.97735600000004
2025-05-13,00:30-00:40,0.4272,626.9004666666666,626.9004666666666,570.5523833333333,0.0,56.34808333333331,0.0,0.0,0.0,9556.661211317445,9607.374486317445,0.0,0.0,0.0,267.81187936
2025-05-13,00:40-00:50,0.4271,672.3419499999999,672.3419499999999,591.0743,0.0,81.26764999999989,0.0,0.0,0.0,9607.374486317445,9680.515371317446,0.0,0.0,0.0,287.1572468449999
2025-05-13,00:50-01:00,0.4285,647.1650000000001,647.1650000000001,613.65,0.0,33.5150000000001,0.0,0.0,0.0,9680.515371317446,9710.678871317446,0.0,0.0,0.0,277.3102025
2025-05-13,01:00-01:10,0.4311,606.4632666666666,606.4632666666666,601.1380833333334,0.0,5.325183333333257,0.0,0.0,0.0,9710.678871317446,9715.471536317445,0.0,0.0,0.0,261.44631425999995
2025-05-13,01:10-01:20,0.4302,611.0376166666666,611.0376166666666,579.2901166666667,0.0,31.747499999999945,0.0,0.0,0.0,9715.471536317445,9744.044286317445,0.0,0.0,0.0,262.86838269
2025-05-13,01:20-01:30,0.4279,594.8749999999999,594.8749999999999,570.7866666666666,0.0,24.088333333333253,0.0,0.0,0.0,9744.044286317445,9765.723786317445,0.0,0.0,0.0,254.54701249999997
2025-05-13,01:30-01:40,0.4312,602.4020833333333,602.4020833333333,578.0001,0.0,24.401983333333305,0.0,0.0,0.0,9765.723786317445,9787.685571317445,0.0,0.0,0.0,259.75577833333335
2025-05-13,01:40-01:50,0.4333,621.6714333333333,621.6714333333333,598.1362833333334,0.0,23.53514999999993,0.0,0.0,0.0,9787.685571317445,9808.867206317445,0.0,0.0,0.0,269.37023206333333
2025-05-13,01:50-02:00,0.4311,626.1466666666666,626.1466666666666,609.1850000000001,0.0,16.961666666666588,0.0,0.0,0.0,9808.867206317445,9824.132706317445,0.0,0.0,0.0,269.931828
2025-05-13,02:00-02:10,0.4293,612.6658666666666,612.6658666666666,587.44555,0.0,25.220316666666577,0.0,0.0,0.0,9824.132706317445,9846.830991317445,0.0,0.0,0.0,263.01745655999997
2025-05-13,02:10-02:20,0.4324,618.64605,618.64605,573.3433666666666,0.0,45.302683333333334,0.0,0.0,0.0,9846.830991317445,9887.603406317445,0.0,0.0,0.0,267.50255202
2025-05-13,02:20-02:30,0.4367,637.1166666666667,637.1166666666667,585.8916666666667,0.0,51.22500000000002,0.0,0.0,0.0,9887.603406317445,9933.705906317446,0.0,0.0,0.0,278.2288483333333
2025-05-13,02:30-02:40,0.4348,620.4505666666666,620.4505666666666,603.5633166666667,0.0,16.887249999999995,0.0,0.0,0.0,9933.705906317446,9948.904431317445,0.0,0.0,0.0,269.77190638666667
2025-05-13,02:40-02:50,0.4335,588.8576666666667,588.8576666666667,595.1912333333333,0.0,0.0,6.333566666666047,0.0,0.0,9948.904431317445,9941.86713502115,0.0,0.0,0.0,255.2697985
2025-05-13,02:50-03:00,0.4357,558.3299999999999,558.3299999999999,571.965,0.0,0.0,13.635000000000105,0.0,0.0,9941.86713502115,9926.71713502115,0.0,0.0,0.0,243.26438099999996
2025-05-13,03:00-03:10,0.4374,598.6255833333332,598.6255833333332,575.03435,0.0,23.591233333333207,0.0,0.0,0.0,9926.71713502115,9947.94924502115,0.0,0.0,0.0,261.83883015
2025-05-13,03:10-03:20,0.4371,633.6651833333333,633.6651833333333,588.5689333333333,0.00019999999999999998,45.09644999999989,0.0,0.0,0.0,9947.94924502115,9988.536050021148,0.0,0.0,0.0,276.975051635
2025-05-13,03:20-03:30,0.4356,613.66,613.66,595.4416666666667,0.0,18.21833333333325,0.0,0.0,0.0,9988.536050021148,10004.932550021149,0.0,0.0,0.0,267.310296
2025-05-13,03:30-03:40,0.4353,588.1424333333332,588.1424333333332,591.9338,0.0,0.0,3.7913666666668178,0.0,0.0,10004.932550021149,10000.719920391519,0.0,0.0,0.0,256.01840122999994
2025-05-13,03:40-03:50,0.436,603.8119166666667,603.8119166666667,575.4338833333334,0.0028666666666666667,28.380899999999997,0.0,0.0,0.0,10000.719920391519,10026.26273039152,0.0,0.0,0.0,263.2619956666667
2025-05-13,03:50-04:00,0.4378,637.2283333333334,637.2283333333334,571.1483333333333,0.0,9.002897713126664,0.0,0.0,57.07710228687338,10026.26273039152,10034.365338333333,0.0,0.0,0.0,278.97856433333334
2025-05-13,04:00-04:10,0.4401,637.0440833333334,637.0440833333334,611.0011666666667,0.0,0.0,0.0,0.0,26.04291666666677,10034.365338333333,10034.365338333333,0.0,0.0,0.0,280.36310107500003
2025-05-13,04:10-04:20,0.4389,633.9000833333332,633.9000833333332,644.5833666666666,0.04,0.0,10.643283333333443,0.0,0.0,10034.365338333333,10022.539467962963,0.0,0.0,0.0,278.21874657499995
2025-05-13,04:20-04:30,0.4364,654.8549999999999,654.8549999999999,635.885,0.0,0.0,0.0,0.0,18.969999999999914,10022.539467962963,10022.539467962963,0.0,0.0,0.0,285.77872199999996
2025-05-13,04:30-04:40,0.4393,668.16615,668.16615,597.7363,0.0,48.89396198559734,0.0,0.0,21.535888014402644,10022.539467962963,10066.54403375,0.0,0.0,0.0,293.525389695
2025-05-13,04:40-04:50,0.4422,628.6645,628.6645,593.4961999999999,0.55725,27.070366666666814,0.0,0.0,8.655183333333184,10066.54403375,10090.90736375,0.0,0.0,0.0,277.9954419
2025-05-13,04:50-05:00,0.4395,629.3366666666667,629.3366666666667,614.9183333333334,0.0,0.0,0.0,0.0,14.418333333333294,10090.90736375,10090.90736375,0.0,0.0,0.0,276.59346500000004
2025-05-13,05:00-05:10,0.4333,650.5042930555555,650.5042930555555,598.6808333333333,0.0,0.0,0.0,0.0,51.823459722222196,10090.90736375,10090.90736375,0.0,0.0,0.0,281.86351018097224
2025-05-13,05:10-05:20,0.4439,635.5260791666667,635.5260791666667,593.1870833333334,14.725499999999998,11.540916666666213,0.0,0.0,45.52357916666714,10090.90736375,10101.29418875,0.0,0.0,0.0,282.11002654208335
2025-05-13,05:20-05:30,0.4301,578.4186319444444,578.4186319444444,598.9966666666667,54.331250000000004,6.015409722222923,0.0,0.0,27.73780555555479,10101.29418875,10106.7080575,0.0,0.0,0.0,248.77785359930553
2025-05-13,05:30-05:40,0.3713,1288.6511416666667,1288.6511416666667,585.7205,98.62841666666667,770.3243805555555,0.0,0.0,31.234677777777847,10106.7080575,10800.0,0.0,0.0,0.0,478.4761689008334
2025-05-13,05:40-05:50,0.5708,508.01866666666683,508.01866666666683,694.6379000000001,141.01281666666668,0.0,45.60641666666161,4.909850304102292e-12,0.0,10800.0,10749.32620370371,0.0,0.0,0.0,289.97705493334746
2025-05-13,05:50-06:00,0.9099,0.0,0.0,853.1816666666667,180.3125,0.0,672.8691666666667,0.0,0.0,10749.32620370371,10001.693796296302,0.0,0.0,0.0,0.0
2025-05-13,06:00-06:10,0.9368,0.0,0.0,831.9845999999999,220.69086666666666,0.0,611.2937333333332,0.0,0.0,10001.693796296302,9322.478537037043,0.0,0.0,0.0,0.0
2025-05-13,06:10-06:20,0.8758,0.0,0.0,796.2967333333332,276.8283166666667,0.0,519.4684166666666,0.0,0.0,9322.478537037043,8745.291407407412,0.0,0.0,0.0,0.0
2025-05-13,06:20-06:30,0.8759,0.0,0.0,817.0133333333333,335.125,0.0,481.8883333333333,0.0,0.0,8745.291407407412,8209.859925925932,0.0,0.0,0.0,0.0
2025-05-13,06:30-06:40,0.8601,0.0,0.0,799.9386166666667,366.54313333333334,0.0,433.39548333333335,0.0,0.0,8209.859925925932,7728.309388888894,0.0,0.0,0.0,0.0
2025-05-13,06:40-06:50,0.8442,0.0,0.0,772.98655,402.03086666666667,0.0,370.9556833333333,0.0,0.0,7728.309388888894,7316.136407407413,0.0,0.0,0.0,0.0
2025-05-13,06:50-07:00,0.8334,0.0,0.0,776.5833333333334,447.0125,0.0,329.5708333333334,0.0,0.0,7316.136407407413,6949.946592592598,0.0,0.0,0.0,0.0
2025-05-13,07:00-07:10,0.8092,0.0,0.0,816.1493333333333,481.27320000000003,0.0,334.87613333333326,0.0,0.0,6949.946592592598,6577.8620000000055,0.0,0.0,0.0,0.0
2025-05-13,07:10-07:20,0.7972,0.0,0.0,839.1727333333333,542.72105,0.0,296.45168333333334,0.0,0.0,6577.8620000000055,6248.471240740746,0.0,0.0,0.0,0.0
2025-05-13,07:20-07:30,0.7644,158.64177083333232,0.0,811.2333333333332,621.4625,0.0,189.77083333333326,0.0,0.0,6248.471240740746,6037.614759259264,121.26576962499922,60.63288481249961,0.0,60.63288481249961
2025-05-13,07:30-07:40,0.6899,206.33453472222243,0.0,766.0321333333333,666.1783833333333,0.0,99.85374999999999,0.0,0.0,6037.614759259264,5926.666148148153,142.35019550486123,71.17509775243062,0.0,71.17509775243062
2025-05-13,07:40-07:50,0.86,0.0,0.0,869.1033833333332,708.89405,0.0,160.20933333333323,0.0,0.0,5926.666148148153,5748.655777777783,0.0,0.0,0.0,0.0
2025-05-13,07:50-08:00,1.1617,0.0,0.0,1062.8999999999999,755.88125,0.0,307.01874999999984,0.0,0.0,5748.655777777783,5407.523833333339,0.0,0.0,0.0,0.0
2025-05-13,08:00-08:10,1.1683,0.0,0.0,1115.85265,778.9220333333333,0.0,336.93061666666677,0.0,0.0,5407.523833333339,5033.156481481487,0.0,0.0,0.0,0.0
2025-05-13,08:10-08:20,1.0956,0.0,0.0,1117.9374500000001,800.3652666666667,0.0,317.57218333333344,0.0,0.0,5033.156481481487,4680.298500000006,0.0,0.0,0.0,0.0
2025-05-13,08:20-08:30,1.0849,0.0,0.0,1126.25,842.2312499999999,0.0,284.01875000000007,0.0,0.0,4680.298500000006,4364.722111111118,0.0,0.0,0.0,0.0
2025-05-13,08:30-08:40,1.061,0.0,0.0,1101.8719333333333,905.54155,0.0,196.33038333333332,0.0,0.0,4364.722111111118,4146.577240740748,0.0,0.0,0.0,0.0
2025-05-13,08:40-08:50,1.043,0.0,0.0,1084.1952666666666,962.0161166666667,0.0,122.17914999999994,0.0,0.0,4146.577240740748,4010.8226296296366,0.0,0.0,0.0,0.0
2025-05-13,08:50-09:00,1.036,0.0,0.0,1089.32,992.9125,0.0,96.40749999999991,0.0,0.0,4010.8226296296366,3903.703185185192,0.0,0.0,0.0,0.0
2025-05-13,09:00-09:10,1.0147,0.0,0.0,1092.6995,1008.0959333333334,0.0,84.60356666666655,0.0,0.0,3903.703185185192,3809.6992222222293,0.0,0.0,0.0,0.0
2025-05-13,09:10-09:20,0.9922,0.0,0.0,1084.4014833333333,1060.9348166666666,0.0,23.466666666671426,0.0,4.728661906483467e-12,3809.6992222222293,3783.62514814815,0.0,0.0,0.0,0.0
2025-05-13,09:20-09:30,0.97,0.0,0.0,1072.7283333333332,1122.9312499999999,50.202916666666624,0.0,0.0,0.0,3783.62514814815,3828.80777314815,0.0,0.0,0.0,0.0
2025-05-13,09:30-09:40,0.9422,0.0,0.0,1074.5185333333334,1118.5945833333333,44.076049999999896,0.0,0.0,0.0,3828.80777314815,3868.4762181481497,0.0,0.0,0.0,0.0
2025-05-13,09:40-09:50,0.9569,0.0,0.0,1084.45925,1148.5005833333332,64.04133333333311,0.0,0.0,0.0,3868.4762181481497,3926.1134181481493,0.0,0.0,0.0,0.0
2025-05-13,09:50-10:00,0.9977,0.0,0.0,1093.5566666666666,1217.2875000000001,123.73083333333352,0.0,0.0,0.0,3926.1134181481493,4037.4711681481494,0.0,0.0,0.0,0.0
2025-05-13,10:00-10:10,0.9919,0.0,0.0,1095.8742166666666,1226.0629000000001,130.18868333333353,0.0,0.0,0.0,4037.4711681481494,4154.64098314815,0.0,0.0,0.0,0.0
2025-05-13,10:10-10:20,0.9588,0.0,0.0,1090.1075,1223.3462166666666,133.2387166666665,0.0,0.0,0.0,4154.64098314815,4274.55582814815,0.0,0.0,0.0,0.0
2025-05-13,10:20-10:30,0.9549,0.0,0.0,1086.325,1242.5874999999999,156.26249999999982,0.0,0.0,0.0,4274.55582814815,4415.192078148149,0.0,0.0,0.0,0.0
2025-05-13,10:30-10:40,0.9839,0.0,0.0,1092.39355,1269.1691833333332,176.7756333333332,0.0,0.0,0.0,4415.192078148149,4574.2901481481495,0.0,0.0,0.0,0.0
2025-05-13,10:40-10:50,0.799,0.0,0.0,1069.57045,1308.7543333333333,239.18388333333337,0.0,0.0,0.0,4574.2901481481495,4789.555643148149,0.0,0.0,0.0,0.0
2025-05-13,10:50-11:00,0.5025,0.0,0.0,1038.885,1342.3,303.41499999999996,0.0,0.0,0.0,4789.555643148149,5062.6291431481495,0.0,0.0,0.0,0.0
2025-05-13,11:00-11:10,0.4662,663.5203458333334,0.0,1059.8181666666667,1339.1819833333334,279.3638166666667,0.0,0.0,0.0,5062.6291431481495,5314.056578148149,309.33318522750005,154.66659261375003,0.0,154.66659261375003
2025-05-13,11:10-11:20,0.5007,0.0,0.0,1063.6252,1341.2880666666667,277.6628666666668,0.0,0.0,0.0,5314.056578148149,5563.95315814815,0.0,0.0,0.0,0.0
2025-05-13,11:20-11:30,0.4827,0.0,0.0,1042.3366666666668,1349.3999999999999,307.06333333333305,0.0,0.0,0.0,5563.95315814815,5840.31015814815,0.0,0.0,0.0,0.0
2025-05-13,11:30-11:40,0.4785,399.618527975705,0.0,1056.1980666666666,1320.1818833333334,263.9838166666668,0.0,0.0,0.0,5840.31015814815,6077.89559314815,191.2174656363748,95.6087328181874,0.0,95.6087328181874
2025-05-13,11:40-11:50,0.4662,569.6011291666667,0.0,1065.5543166666666,1272.604,207.0496833333334,0.0,0.0,0.0,6077.89559314815,6264.24030814815,265.5480464175,132.77402320875,0.0,132.77402320875
2025-05-13,11:50-12:00,0.4432,470.52088194444457,0.0,1043.6766666666667,1253.3875,209.7108333333333,0.0,0.0,0.0,6264.24030814815,6452.9800581481495,208.53485487777783,104.26742743888892,0.0,104.26742743888892
2025-05-13,12:00-12:10,0.4411,366.6270083333334,366.6270083333334,1007.0611666666667,1298.4898833333334,658.055725,0.0,0.0,0.0,6452.9800581481495,7045.230210648149,0.0,0.0,0.0,161.71917337583335
2025-05-13,12:10-12:20,0.4551,308.47245833333363,308.47245833333363,987.6363333333334,1356.0130666666666,676.8491916666669,0.0,0.0,0.0,7045.230210648149,7654.394483148149,0.0,0.0,0.0,140.38581578750015
2025-05-13,12:20-12:30,0.4463,295.60559166666667,295.60559166666667,981.04,1381.04375,695.6093416666668,0.0,0.0,0.0,7654.394483148149,8280.44289064815,0.0,0.0,0.0,131.92877556083332
2025-05-13,12:30-12:40,0.4113,299.6079416666671,299.60794166666705,965.2197,1367.552233333333,701.9404750000001,0.0,0.0,0.0,8280.44289064815,8912.18931814815,2.3379698177450336e-14,1.1689849088725168e-14,0.0,123.22874640750017
2025-05-13,12:40-12:50,0.5682,0.0,0.0,1001.5844333333333,1347.18735,345.6029166666666,0.0,0.0,0.0,8912.18931814815,9223.23194314815,0.0,0.0,0.0,0.0
2025-05-13,12:50-13:00,0.8279,0.0,0.0,1066.8,1325.325,258.5250000000001,0.0,0.0,0.0,9223.23194314815,9455.90444314815,0.0,0.0,0.0,0.0
2025-05-13,13:00-13:10,0.8636,0.0,0.0,1067.2416166666667,1290.7608166666666,223.51919999999996,0.0,0.0,0.0,9455.90444314815,9657.07172314815,0.0,0.0,0.0,0.0
2025-05-13,13:10-13:20,0.8416,0.0,0.0,1050.0068166666667,1302.8069833333334,252.80016666666666,0.0,0.0,0.0,9657.07172314815,9884.59187314815,0.0,0.0,0.0,0.0
2025-05-13,13:20-13:30,0.8618,0.0,0.0,1046.3183333333334,1332.90625,229.99587741769068,0.0,0.0,56.59203924897594,9884.59187314815,10091.588162824071,0.0,0.0,0.0,0.0
2025-05-13,13:30-13:40,0.8623,0.0,0.0,1040.4667833333333,1284.4205333333332,236.17739861111255,0.0,0.0,7.776351388887349,10091.588162824071,10304.147821574072,0.0,0.0,0.0,0.0
2025-05-13,13:40-13:50,0.9026,0.0,0.0,1037.4221833333334,1211.46035,174.0381666666667,0.0,0.0,0.0,10304.147821574072,10460.782171574072,0.0,0.0,0.0,0.0
2025-05-13,13:50-14:00,0.9754,0.0,0.0,1037.0933333333335,1196.1375,107.74687222222309,0.0,0.0,51.29729444444348,10460.782171574072,10557.754356574073,0.0,0.0,0.0,0.0
2025-05-13,14:00-14:10,1.0002,0.0,0.0,1034.2307166666667,1257.99515,74.64536352880613,0.0,0.0,149.11906980452716,10557.754356574073,10624.935183749998,0.0,0.0,0.0,0.0
2025-05-13,14:10-14:20,0.9978,0.0,0.0,1044.8568333333333,1220.4639,95.52290416666841,0.0,0.0,80.08416249999829,10624.935183749998,10710.9057975,0.0,0.0,0.0,0.0
2025-05-13,14:20-14:30,1.0271,0.0,0.0,1060.53,1102.9437500000001,42.413750000000164,0.0,0.0,0.0,10710.9057975,10749.0781725,0.0,0.0,0.0,0.0
2025-05-13,14:30-14:40,1.0906,0.0,0.0,1052.3284666666666,1093.0078,40.67933333333349,0.0,0.0,0.0,10749.0781725,10785.6895725,0.0,0.0,0.0,0.0
2025-05-13,14:40-14:50,0.9376,0.0,0.0,1029.3797666666667,1077.7936833333333,15.900475000000572,0.0,0.0,32.51344166666607,10785.6895725,10800.0,0.0,0.0,0.0,0.0
2025-05-13,14:50-15:00,0.6694,0.0,0.0,1018.9783333333334,1011.90625,0.0,7.072083333327828,0.0,0.0,10800.0,10792.142129629636,0.0,0.0,0.0,0.0
2025-05-13,15:00-15:10,0.66,0.10124305555564206,57.578553380574505,1038.6638166666667,972.4911999999999,0.0,8.594063286092222,0.0,0.0,10792.142129629636,10782.593170422866,0.0,0.0,56.902537221768675,56.9693576384354
2025-05-13,15:10-15:20,0.7217,0.0,73.37767083333361,1036.5860333333333,946.1817500000001,0.0,17.026612499999572,0.0,0.0,10782.593170422866,10763.674712089532,0.0,0.0,79.43499756062529,79.43499756062529
2025-05-13,15:20-15:30,0.7308,51.5209319444441,108.71985694444429,1010.195,904.3125,2.837356944444238,0.0,0.0,0.0,10763.674712089532,10766.228333339532,0.0,0.0,62.70146158500021,100.35295864999996
2025-05-13,15:30-15:40,0.7534,86.58541805555558,157.73530972222227,1008.6224166666666,838.6391666666667,0.0,12.247940277777616,0.0,0.0,10766.228333339532,10752.619510808669,0.0,0.0,80.40649257250001,145.63994653555557
2025-05-13,15:40-15:50,0.7823,146.516320833333,212.34789583333298,1021.4596666666666,785.2416833333333,0.0,23.870087500000352,0.0,0.0,10752.619510808669,10726.097191364224,0.0,0.0,77.25006168374998,191.8697794716664
2025-05-13,15:50-16:00,0.8055,223.24383611111102,288.8399319444447,1038.3766666666668,753.5,3.963265277777907,0.0,0.0,0.0,10726.097191364224,10729.664130114224,0.0,0.0,79.2564827906254,259.07939277812534
2025-05-13,16:00-16:10,0.8271,255.87385344650076,290.6565937123584,1060.6403166666666,718.6693333333333,0.0,51.314389620974964,0.0,0.0,10729.664130114224,10672.648141646474,0.0,0.0,43.1532067108363,254.78647089643704
2025-05-13,16:10-16:20,0.8519,298.8482749999997,298.84827499999966,1073.7827166666666,670.74165,0.0,104.19279166666684,0.0,0.0,10672.648141646474,10556.878373127955,4.842490852752235e-14,2.4212454263761174e-14,0.0,254.58884547249974
2025-05-13,16:20-16:30,0.8791,379.28082499999994,379.2808249999999,1074.3683333333333,615.2624999999999,0.0,79.82500833333347,0.0,0.0,10556.878373127955,10468.183919424251,4.9971049520536325e-14,2.4985524760268163e-14,0.0,333.4257732574999
2025-05-13,16:30-16:40,0.9024,442.10551944444444,442.10551944444444,1071.7381666666668,565.84365,0.0,63.78899722222229,0.0,0.0,10468.183919424251,10397.307255844004,0.0,0.0,0.0,398.95602074666664
2025-05-13,16:40-16:50,0.9163,528.1637250000001,528.1637250000001,1065.8890333333334,522.47105,0.0,15.254258333333269,0.0,0.0,10397.307255844004,10380.358079918078,0.0,0.0,0.0,483.9564212175001
2025-05-13,16:50-17:00,0.9264,555.7292524348428,555.729252434843,1056.6833333333334,480.02500000000003,0.0,20.929080898490497,0.0,0.0,10380.358079918078,10357.103545586422,0.0,0.0,3.1595845939591526e-13,514.8275794556387
2025-05-13,17:00-17:10,0.9462,589.2093680555554,589.2093680555554,1048.5622666666666,433.54359999999997,0.0,25.809298611111217,0.0,0.0,10357.103545586422,10328.426547129631,0.0,0.0,0.0,557.5099040541666
2025-05-13,17:10-17:20,0.9742,648.3164541666667,648.3164541666667,1054.8050166666667,384.8054333333334,0.0,21.683129166666504,0.0,0.0,10328.426547129631,10304.334181388891,0.0,0.0,0.0,631.5898896491667
2025-05-13,17:20-17:30,0.9862,741.2819569444443,741.2819569444443,1090.7533333333333,333.09999999999997,0.0,16.371376388889075,0.0,0.0,10304.334181388891,10286.143763179014,0.0,0.0,0.0,731.052265938611
2025-05-13,17:30-17:40,0.976,867.7837430555554,867.7837430555554,1132.16065,277.35246666666666,12.975559722222101,0.0,0.0,0.0,10286.143763179014,10297.821766929013,0.0,0.0,0.0,846.9569332222221
2025-05-13,17:40-17:50,1.0742,791.9745958333335,791.9745958333335,1008.7956,230.92668333333333,14.105679166666846,0.0,0.0,0.0,10297.821766929013,10310.516878179014,0.0,0.0,0.0,850.7391108441669
