date,interval,price_yuan_per_kwh,plan_kwh,load_kwh,pv_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan
2025-02-18,05:10-05:20,0.4439,683.5231833333332,656.6397833333333,0.0,26.883399999999938,0.0,0.0,0.0,9865.61957925926,9889.81463925926,303.41594108166663,0.0
2025-02-18,05:20-05:30,0.4301,669.1700000000001,677.9833333333333,0.0,0.0,8.813333333333276,0.0,0.0,9889.81463925926,9880.022046666669,287.810017,0.0
2025-02-18,05:30-05:40,0.3713,1465.3923333333332,642.9746666666666,0.0803,822.4979666666666,0.0,0.0,0.0,9880.022046666669,10620.27021666667,544.1001733666667,0.0
2025-02-18,05:40-05:50,0.5708,718.1993477366252,717.4585000000001,0.0,0.7408477366251418,0.0,0.0,0.0,10620.27021666667,10620.936979629632,409.9481876880657,0.0
2025-02-18,05:50-06:00,0.9099,25.958333333333258,867.54,0.0,0.0,833.3333333333334,8.248333333333335,0.0,10620.936979629632,9695.011053703707,23.61948749999993,37.52579250000001
2025-02-18,06:00-06:10,0.9368,56.23496666666665,877.5892833333334,1.11835,0.0,820.2359666666667,0.0,0.0,9695.011053703707,8783.63775740741,52.680916773333315,0.0
2025-02-18,06:10-06:20,0.8758,299.62638333333393,842.8524666666667,0.0,0.0,543.2260833333328,0.0,0.0,8783.63775740741,8180.053220370374,262.41278652333386,0.0
2025-02-18,06:20-06:30,0.8759,13.89666666666676,844.1266666666667,0.0,0.0,830.2299999999999,0.0,0.0,8180.053220370374,7257.575442592597,12.172090333333415,0.0
2025-02-18,06:30-06:40,0.8601,827.8757833333334,860.9366333333334,31.872833333333332,0.0,1.1880166666666128,0.0,0.0,7257.575442592597,7256.255424074078,712.055961245,0.0
2025-02-18,06:40-06:50,0.8442,796.9930666666668,850.4668,79.55498333333334,26.081250000000068,0.0,0.0,0.0,7256.255424074078,7279.728549074079,672.82154688,0.0
2025-02-18,06:50-07:00,0.8334,705.0229166666668,825.1183333333333,130.93125,10.835833333333426,0.0,0.0,0.0,7279.728549074079,7289.480799074079,587.5660987500002,0.0
2025-02-18,07:00-07:10,0.8092,657.2669666666668,837.4530166666667,185.6423,5.456250000000068,0.0,0.0,0.0,7289.480799074079,7294.39142407408,531.8604294266668,0.0
2025-02-18,07:10-07:20,0.7972,667.97555,861.7883166666667,248.77971666666667,54.96695,0.0,0.0,0.0,7294.39142407408,7343.86167907408,532.51010846,0.0
2025-02-18,07:20-07:30,0.7644,652.8295833333334,855.495,310.3125,107.6470833333334,0.0,0.0,0.0,7343.86167907408,7440.74405407408,499.0229335,0.0
2025-02-18,07:30-07:40,0.6899,1325.4318833333334,823.5187500000001,352.7898,833.3333333333334,0.0,0.0,21.36959999999999,7440.74405407408,8190.74405407408,914.4154563116666,0.0
2025-02-18,07:40-07:50,0.86,510.3789166666666,935.6695333333333,393.89588333333336,0.0,31.394733333333363,0.0,0.0,8190.74405407408,8155.861017037043,438.92586833333326,0.0
2025-02-18,07:50-08:00,1.1617,0.0,1121.9333333333334,444.85625,0.0,677.0770833333333,0.0,0.0,8155.861017037043,7403.553146666673,0.0,0.0
2025-02-18,08:00-08:10,1.1683,0.0,1135.1979333333334,500.48295,0.0,634.7149833333333,0.0,0.0,7403.553146666673,6698.3142762963025,0.0,0.0
2025-02-18,08:10-08:20,1.0956,0.0,1135.3822833333334,552.1021833333333,0.0,583.2801000000001,0.0,0.0,6698.3142762963025,6050.225276296303,0.0,0.0
2025-02-18,08:20-08:30,1.0849,0.0,1191.765,601.21875,0.0,590.5462500000001,0.0,0.0,6050.225276296303,5394.062776296302,0.0,0.0
2025-02-18,08:30-08:40,1.061,0.0,1201.0306,656.2027833333333,0.0,544.8278166666668,0.0,0.0,5394.062776296302,4788.698535555562,0.0,0.0
2025-02-18,08:40-08:50,1.043,0.0,1153.7178666666666,710.0026333333334,0.0,443.71523333333323,0.0,0.0,4788.698535555562,4295.681609629636,0.0,0.0
2025-02-18,08:50-09:00,1.036,0.0,1117.9933333333333,766.1437500000001,0.0,351.84958333333327,0.0,0.0,4295.681609629636,3904.7376281481547,0.0,0.0
2025-02-18,09:00-09:10,1.0147,0.0,1167.8090833333333,833.8426166666667,0.0,333.96646666666663,0.0,0.0,3904.7376281481547,3533.663776296303,0.0,0.0
2025-02-18,09:10-09:20,0.9922,0.0,1197.0459,888.47145,0.0,308.57445000000007,0.0,0.0,3533.663776296303,3190.8032762963026,0.0,0.0
2025-02-18,09:20-09:30,0.97,0.0,1164.3433333333335,933.1875,0.0,231.15583333333348,0.0,0.0,3190.8032762963026,2933.9634614814877,0.0,0.0
2025-02-18,09:30-09:40,0.9422,0.0,1129.40235,993.56115,0.0,135.84120000000007,0.0,0.0,2933.9634614814877,2783.028794814821,0.0,0.0
2025-02-18,09:40-09:50,0.9569,0.0,1114.0562499999999,1041.3582,0.0,72.69804999999997,0.0,0.0,2783.028794814821,2702.25318370371,0.0,0.0
2025-02-18,09:50-10:00,0.9977,0.0,1113.0716666666667,1083.79375,0.0,29.27791666666667,0.0,0.0,2702.25318370371,2669.7221651851914,0.0,0.0
2025-02-18,10:00-10:10,0.9919,0.0,1112.6158,1147.2816166666667,34.665816666666615,0.0,0.0,0.0,2669.7221651851914,2700.9214001851915,0.0,0.0
2025-02-18,10:10-10:20,0.9588,0.0,1128.3590000000002,1143.4878999999999,15.128899999999703,0.0,0.0,0.0,2700.9214001851915,2714.537410185191,0.0,0.0
2025-02-18,10:20-10:30,0.9549,0.0,1146.045,1083.6000000000001,0.0,62.444999999999936,0.0,0.0,2714.537410185191,2645.154076851858,0.0,0.0
2025-02-18,10:30-10:40,0.9839,0.0,1132.0291,1074.35735,0.0,57.671749999999975,0.0,0.0,2645.154076851858,2581.0743546296358,0.0,0.0
2025-02-18,10:40-10:50,0.799,0.0,1123.0063666666667,1091.3648,0.0,31.641566666666677,0.0,0.0,2581.0743546296358,2545.9170583333394,0.0,0.0
2025-02-18,10:50-11:00,0.5025,781.6204166666665,1127.3333333333333,1113.7250000000001,768.0120833333334,0.0,0.0,0.0,2545.9170583333394,3237.1279333333396,392.7642593749999,0.0
2025-02-18,11:00-11:10,0.4662,740.0814666666669,1117.5129666666667,1146.4460333333334,769.0145333333336,0.0,0.0,0.0,3237.1279333333396,3929.2410133333397,345.0259797600001,0.0
2025-02-18,11:10-11:20,0.5007,712.6753833333333,1107.6902333333335,1150.634,755.6191499999998,0.0,0.0,1.1368683772161603e-13,3929.2410133333397,4609.29824833334,356.836564435,0.0
2025-02-18,11:20-11:30,0.4827,736.8254166666665,1116.4433333333334,1150.1937500000001,770.5758333333331,0.0,0.0,1.1368683772161603e-13,4609.29824833334,5302.81649833334,355.6656286249999,0.0
2025-02-18,11:30-11:40,0.4785,794.379033333333,1139.1626166666667,1206.334,833.3333333333334,0.0,0.0,28.217083333332994,5302.81649833334,6052.81649833334,380.11036744999984,0.0
2025-02-18,11:40-11:50,0.4662,803.5987333333334,1109.0652833333334,1236.6583166666667,833.3333333333334,0.0,0.0,97.85843333333332,6052.81649833334,6802.81649833334,374.63772948,0.0
2025-02-18,11:50-12:00,0.4432,772.5462500000004,1049.2866666666666,1211.5375000000001,833.3333333333334,0.0,0.0,101.46375000000057,6802.81649833334,7552.81649833334,342.39249800000016,0.0
2025-02-18,12:00-12:10,0.4411,787.2821500000001,1051.3646333333334,1184.9031666666667,833.3333333333334,0.0,0.0,87.4873500000001,7552.81649833334,8302.81649833334,347.27015636500005,0.0
2025-02-18,12:10-12:20,0.4551,824.7182666666666,1061.2782,1185.2387,833.3333333333334,0.0,0.0,115.3454333333334,8302.81649833334,9052.81649833334,375.32928316,0.0
2025-02-18,12:20-12:30,0.4463,832.0529166666669,1041.8683333333333,1193.7250000000001,833.3333333333334,0.0,0.0,150.5762500000003,9052.81649833334,9802.81649833334,371.3452167083334,0.0
2025-02-18,12:30-12:40,0.4113,779.7572999999996,1020.9065999999999,1166.5250166666667,833.3333333333334,0.0,0.0,92.04238333333308,9802.81649833334,10552.81649833334,320.7141774899998,0.0
2025-02-18,12:40-12:50,0.5682,278.83957913174316,1062.9158166666666,1119.8619333333334,274.6483351851768,0.0,0.0,61.13736061323311,10552.81649833334,10800.0,158.43664886265648,0.0
2025-02-18,12:50-13:00,0.8279,0.0,1119.6983333333333,1092.33125,0.0,27.367083333333312,0.0,0.0,10800.0,10769.59212962963,0.0,0.0
2025-02-18,13:00-13:10,0.8636,0.0,1079.5200166666666,1107.04315,0.0,0.0,0.0,27.523133333333362,10769.59212962963,10769.59212962963,0.0,0.0
2025-02-18,13:10-13:20,0.8416,0.0,1055.7892833333333,1100.9428666666665,0.0,0.0,0.0,45.153583333333245,10769.59212962963,10769.59212962963,0.0,0.0
2025-02-18,13:20-13:30,0.8618,0.0,1084.1133333333335,1067.83125,0.0,16.282083333332956,0.0,0.0,10769.59212962963,10751.500925925926,0.0,0.0
2025-02-18,13:30-13:40,0.8623,0.0,1092.09365,1059.7760166666667,0.0,32.31763333333333,0.0,0.0,10751.500925925926,10715.592444444444,0.0,0.0
2025-02-18,13:40-13:50,0.9026,0.0,1113.3533333333332,1049.2564666666667,0.0,64.09686666666653,0.0,0.0,10715.592444444444,10644.373703703704,0.0,0.0
2025-02-18,13:50-14:00,0.9754,0.0,1126.8133333333333,1016.1,0.0,110.71333333333325,0.0,0.0,10644.373703703704,10521.35888888889,0.0,0.0
2025-02-18,14:00-14:10,1.0002,0.0,1068.7533,967.8903,0.0,100.86300000000006,0.0,0.0,10521.35888888889,10409.28888888889,0.0,0.0
2025-02-18,14:10-14:20,0.9978,0.0,1030.8559166666666,911.21635,0.0,119.63956666666661,0.0,0.0,10409.28888888889,10276.356037037038,0.0,0.0
2025-02-18,14:20-14:30,1.0271,0.0,1035.0416666666667,861.4499999999999,0.0,173.5916666666668,0.0,0.0,10276.356037037038,10083.476407407408,0.0,0.0
2025-02-18,14:30-14:40,1.0906,0.0,1021.48465,832.6115333333333,0.0,188.87311666666665,0.0,0.0,10083.476407407408,9873.61738888889,0.0,0.0
2025-02-18,14:40-14:50,0.9376,0.0,1037.4989833333334,797.4658833333333,0.0,240.0331000000001,0.0,0.0,9873.61738888889,9606.913944444444,0.0,0.0
2025-02-18,14:50-15:00,0.6694,685.5031772468581,1068.2666666666667,752.775,370.01151058018877,0.0,0.0,2.6147972675971687e-12,9606.913944444444,9939.924303966614,458.8758268490468,0.0
2025-02-18,15:00-15:10,0.66,1136.3435,1042.90815,718.4498333333332,811.8851833333332,0.0,0.0,0.0,9939.924303966614,10670.620968966614,749.98671,0.0
2025-02-18,15:10-15:20,0.7217,356.2460500000001,1023.4204666666666,670.7966333333333,3.6222166666642805,1.6370904631912707e-12,0.0,4.11555234336447e-12,10670.620968966614,10673.88096396661,257.10277428500007,0.0
2025-02-18,15:20-15:30,0.7308,403.49291666666693,1029.5733333333333,607.8937500000001,0.0,18.18666666666627,0.0,0.0,10673.88096396661,10653.673556559204,294.8726235000002,0.0
2025-02-18,15:30-15:40,0.7534,448.33213333333356,1020.8022666666667,554.4645166666667,0.0,18.00561666666647,0.0,0.0,10653.673556559204,10633.667315818464,337.77342925333346,0.0
2025-02-18,15:40-15:50,0.7823,503.5952500000001,1019.5062666666666,509.6704,0.0,6.240616666666597,0.0,0.0,10633.667315818464,10626.733297299945,393.96256407500005,0.0
2025-02-18,15:50-16:00,0.8055,498.35916666666685,1031.7366666666667,467.3625,0.0,66.01499999999987,0.0,0.0,10626.733297299945,10553.383297299944,401.42830875000016,0.0
2025-02-18,16:00-16:10,0.8271,531.4001999999998,1036.81595,421.78675,0.0,83.62900000000013,0.0,0.0,10553.383297299944,10460.462186188834,439.5211054199998,0.0
2025-02-18,16:10-16:20,0.8519,601.9560000000001,1038.5439666666666,363.62073333333336,0.0,72.96723333333307,0.0,0.0,10460.462186188834,10379.38748248513,512.8063164000001,0.0
2025-02-18,16:20-16:30,0.8791,693.4858333333334,1039.8933333333332,296.8625,0.0,49.544999999999845,0.0,0.0,10379.38748248513,10324.33748248513,609.6433960833334,0.0
2025-02-18,16:30-16:40,0.9024,788.5309333333332,1038.2074,236.27153333333334,0.0,13.404933333333474,0.0,0.0,10324.33748248513,10309.44311211476,711.5703142399999,0.0
2025-02-18,16:40-16:50,0.9163,840.9301499999997,1037.0330000000001,182.68948333333333,0.0,13.413366666667116,0.0,0.0,10309.44311211476,10294.53937137402,770.5442964449998,0.0
2025-02-18,16:50-17:00,0.9264,865.8569855967075,1029.8716666666667,132.19375,0.0,31.8209310699591,0.0,0.0,10294.53937137402,10259.182781296287,802.1299114567898,0.0
2025-02-18,17:00-17:10,0.9462,928.2028333333335,1008.5523666666667,81.22416666666668,0.8746333333334633,0.0,0.0,0.0,10259.182781296287,10259.969951296287,878.2655209000002,0.0
2025-02-18,17:10-17:20,0.9742,996.1381166666666,1003.8074166666667,32.592166666666664,24.922866666666664,0.0,0.0,0.0,10259.969951296287,10282.400531296287,970.4377532566666,0.0
2025-02-18,17:20-17:30,0.9862,1031.936666666667,1030.9183333333333,0.0,1.0183333333336577,0.0,0.0,0.0,10282.400531296287,10283.317031296288,1017.695940666667,0.0
2025-02-18,17:30-17:40,0.976,1011.1397333333332,1050.4096166666666,0.0,0.0,39.26988333333338,0.0,0.0,10283.317031296288,10239.683827592584,986.8723797333332,0.0
2025-02-18,17:40-17:50,1.0742,861.8142333333334,916.3908499999999,1.1440666666666666,0.0,36.16856683332501,17.26398316667487,0.0,10239.683827592584,10199.496531111112,925.7608494466667,92.72485358821073
2025-02-18,17:50-18:00,1.2313,683.0333333333334,715.8516666666666,0.0,0.0,32.81833333333316,0.0,0.0,10199.496531111112,10163.031716296297,841.0189433333335,0.0
2025-02-18,18:00-18:10,1.2561,687.8327500000001,695.9239333333334,0.0,0.0,8.09118333333322,0.0,0.0,10163.031716296297,10154.041512592594,863.9867172750002,0.0
2025-02-18,18:10-18:20,1.2447,701.6745833333333,715.1302833333333,0.08213333333333334,0.0,13.373566666666648,0.0,0.0,10154.041512592594,10139.181994074075,873.3743538749999,0.0
2025-02-18,18:20-18:30,1.2545,702.8016666666667,705.9,0.0,0.0,0.0,3.098333333333244,0.0,10139.181994074075,10139.181994074075,881.6646908333333,19.434295833332772
2025-02-18,18:30-18:40,1.2522,711.3780666666665,736.6532000000001,0.0,0.0,0.0,25.275133333333542,0.0,10139.181994074075,10139.181994074075,890.7876150799998,158.2476098000013
2025-02-18,18:40-18:50,1.2881,306.2296833333334,729.6550666666667,0.0059,0.0,344.90936133333355,78.51012199999974,0.0,10139.181994074075,9755.949370370372,394.4544551016668,505.64444074099833
2025-02-18,18:50-19:00,1.3466,0.0,694.11,0.0,0.0,694.11,0.0,0.0,9755.949370370372,8984.716037037038,0.0,0.0
2025-02-18,19:00-19:10,1.3523,0.0,720.5459333333333,0.0,0.0,720.5459333333333,0.0,0.0,8984.716037037038,8184.109444444446,0.0,0.0
2025-02-18,19:10-19:20,1.3445,0.0,727.9139333333333,0.0004166666666666667,0.0,727.9135166666666,0.0,0.0,8184.109444444446,7375.316648148149,0.0,0.0
2025-02-18,19:20-19:30,1.3483,0.0,697.4866666666667,0.0,0.0,697.4866666666667,0.0,0.0,7375.316648148149,6600.331462962964,0.0,0.0
2025-02-18,19:30-19:40,1.349,0.0,698.2731,0.0,0.0,698.2731,0.0,0.0,6600.331462962964,5824.472462962964,0.0,0.0
2025-02-18,19:40-19:50,1.3473,0.0,723.6570666666667,0.0,0.0,723.6570666666667,0.0,0.0,5824.472462962964,5020.409055555556,0.0,0.0
2025-02-18,19:50-20:00,1.3482,0.0,742.5066666666667,0.0,0.0,742.5066666666667,0.0,0.0,5020.409055555556,4195.4016481481485,0.0,0.0
2025-02-18,20:00-20:10,1.3513,0.0,733.0420333333333,0.0,0.0,733.0420333333333,0.0,0.0,4195.4016481481485,3380.9105000000004,0.0,0.0
2025-02-18,20:10-20:20,1.34,0.0,727.09485,0.0,0.0,589.1938333333339,137.901016666666,0.0,3380.9105000000004,2726.250685185185,0.0,923.9368116666623
2025-02-18,20:20-20:30,1.3489,0.0,734.715,0.0,0.0,676.5124166666662,58.20258333333379,0.0,2726.250685185185,1974.5702222222226,0.0,392.5473232916698
2025-02-18,20:30-20:40,1.3952,0.0,733.53595,0.0,0.0,697.1132000000002,36.42274999999972,0.0,1974.5702222222226,1200.0,0.0,254.08510399999807
2025-02-18,20:40-20:50,1.2226,696.1939,713.8110833333334,0.0,0.0,0.0,17.6171833333334,0.0,1200.0,1200.0,851.16666214,107.69384171666707
2025-02-18,20:50-21:00,0.9332,759.5250000000001,700.0799999999999,0.0,59.445000000000114,0.0,0.0,4.973799150320701e-14,1200.0,1253.5005,708.7887300000001,0.0
2025-02-18,21:00-21:10,0.9068,721.1045333333333,723.5861666666666,0.0,0.0,2.4816333333333205,0.0,0.0,1253.5005,1250.7431296296297,653.8975908266666,0.0
2025-02-18,21:10-21:20,0.9371,730.4613000000002,723.5638666666667,0.0,6.897433333333424,0.0,0.0,0.0,1250.7431296296297,1256.95081962963,684.5152842300001,0.0
2025-02-18,21:20-21:30,0.9371,791.4966666666666,710.37,0.0,81.12666666666655,0.0,0.0,0.0,1256.95081962963,1329.9648196296298,741.7115263333333,0.0
2025-02-18,21:30-21:40,0.9871,770.3809,736.5144166666668,0.0,33.866483333333235,0.0,0.0,0.0,1329.9648196296298,1360.4446546296297,760.44298639,0.0
2025-02-18,21:40-21:50,0.7764,638.1260333333335,656.221,0.0,0.0,18.09496666666655,0.0,0.0,1360.4446546296297,1340.3391361111112,495.44105228000006,0.0
2025-02-18,21:50-22:00,0.4209,1325.365,522.275,0.0,803.09,0.0,0.0,0.0,1340.3391361111112,2063.120136111111,557.8461285,0.0
2025-02-18,22:00-22:10,0.3859,1306.0255499999998,542.3567166666667,0.0,763.6688333333332,0.0,0.0,0.0,2063.120136111111,2750.422086111111,503.99525974499994,0.0
2025-02-18,22:10-22:20,0.4368,503.2852333333334,555.9024833333334,0.0,0.0,52.61725000000001,0.0,0.0,2750.422086111111,2691.958475,219.83498992000003,0.0
2025-02-18,22:20-22:30,0.4198,1336.7783333333334,509.09833333333336,0.0,827.6800000000001,0.0,0.0,0.0,2691.958475,3436.8704749999997,561.1795443333334,0.0
2025-02-18,22:30-22:40,0.4186,1326.8661499999998,514.7074833333334,0.0,812.1586666666665,0.0,0.0,0.0,3436.8704749999997,4167.8132749999995,555.4261703899999,0.0
2025-02-18,22:40-22:50,0.4241,1356.4270999999999,546.5074666666667,0.0,809.9196333333332,0.0,0.0,0.0,4167.8132749999995,4896.740945,575.2607331099999,0.0
2025-02-18,22:50-23:00,0.4237,1389.3383333333331,561.8216666666666,0.0,827.5166666666665,0.0,0.0,0.0,4896.740945,5641.505944999999,588.6626518333333,0.0
2025-02-18,23:00-23:10,0.4248,1054.8772666666662,551.6196833333333,0.0,503.25758333333283,0.0,0.0,0.0,5641.505944999999,6094.437769999999,448.1118628799998,0.0
2025-02-18,23:10-23:20,0.424,1391.9983000000002,556.8881,0.0,833.3333333333334,0.0,0.0,1.7768666666668196,6094.437769999999,6844.437769999999,590.2072792,0.0
2025-02-18,23:20-23:30,0.422,1383.2516666666668,573.1116666666667,0.0,810.1400000000001,0.0,0.0,0.0,6844.437769999999,7573.563769999999,583.7322033333334,0.0
2025-02-18,23:30-23:40,0.424,1377.77325,557.2479999999999,0.0,820.52525,0.0,0.0,0.0,7573.563769999999,8312.036494999998,584.175858,0.0
2025-02-18,23:40-23:50,0.4271,584.0325333333334,541.76705,0.0,42.26548333333335,0.0,0.0,0.0,8312.036494999998,8350.075429999999,249.4402949866667,0.0
2025-02-18,23:50-24:00,0.4276,557.9316666666666,544.48,0.0,13.451666666666597,0.0,0.0,0.0,8350.075429999999,8362.181929999999,238.57158066666662,0.0
2025-02-19,00:00-00:10,0.4248,994.3534777777752,550.6502166666667,0.0,443.70326111110853,0.0,0.0,0.0,8362.181929999999,8761.514864999997,422.40135735999894,0.0
2025-02-19,00:10-00:20,0.4245,1359.8240666666666,552.2276833333334,0.0,807.5963833333332,0.0,0.0,0.0,8761.514864999997,9488.351609999998,577.2453162999999,0.0
2025-02-19,00:20-00:30,0.4269,513.7333333333333,547.5433333333334,0.0,0.0,33.81000000000006,0.0,0.0,9488.351609999998,9450.78494333333,219.31276,0.0
2025-02-19,00:30-00:40,0.4272,564.7464166666667,545.3078666666667,0.0,19.438550000000077,0.0,0.0,0.0,9450.78494333333,9468.27963833333,241.25966920000005,0.0
2025-02-19,00:40-00:50,0.4271,615.3575500000001,575.8053833333333,0.0,39.55216666666672,0.0,0.0,0.0,9468.27963833333,9503.876588333329,262.819209605,0.0
2025-02-19,00:50-01:00,0.4285,603.175,615.2616666666667,0.0,0.0,12.086666666666702,0.0,0.0,9503.876588333329,9490.4469587037,258.4604875,0.0
2025-02-19,01:00-01:10,0.4311,612.5718166666667,608.5961333333333,0.0,3.975683333333336,0.0,0.0,0.0,9490.4469587037,9494.0250737037,264.079710165,0.0
2025-02-19,01:10-01:20,0.4302,608.0182666666667,609.5935666666667,0.0,0.0,1.5752999999999702,0.0,0.0,9494.0250737037,9492.274740370367,261.56945832,0.0
2025-02-19,01:20-01:30,0.4279,593.6383333333333,619.7216666666667,0.0,0.0,26.08333333333337,0.0,0.0,9492.274740370367,9463.293258888885,254.01784283333333,0.0
2025-02-19,01:30-01:40,0.4312,595.4797,592.5225666666666,0.0,2.9571333333333314,0.0,0.0,0.0,9463.293258888885,9465.954678888886,256.77084664,0.0
2025-02-19,01:40-01:50,0.4333,570.8041666666667,605.2592833333333,0.0,0.0,34.45511666666664,0.0,0.0,9465.954678888886,9427.671215925922,247.3294454166667,0.0
2025-02-19,01:50-02:00,0.4311,563.4833333333333,645.9383333333334,0.0,0.0,82.45500000000004,0.0,0.0,9427.671215925922,9336.054549259256,242.917665,0.0
2025-02-19,02:00-02:10,0.4293,625.5543833333334,623.9174666666667,0.0,1.636916666666707,0.0,0.0,0.0,9336.054549259256,9337.527774259255,268.55049676500005,0.0
2025-02-19,02:10-02:20,0.4324,655.7878833333334,613.8918166666666,0.0,41.8960666666668,0.0,0.0,0.0,9337.527774259255,9375.234234259255,283.5626807533334,0.0
2025-02-19,02:20-02:30,0.4367,620.7850000000001,634.5133333333333,0.0,0.0,13.72833333333324,0.0,0.0,9375.234234259255,9359.980530555551,271.0968095,0.0
2025-02-19,02:30-02:40,0.4348,663.7220666666667,631.5930500000001,0.0,32.129016666666644,0.0,0.0,0.0,9359.980530555551,9388.896645555551,288.5863545866667,0.0
2025-02-19,02:40-02:50,0.4335,666.95865,650.45185,0.0,16.5068,0.0,0.0,0.0,9388.896645555551,9403.752765555551,289.126574775,0.0
2025-02-19,02:50-03:00,0.4357,639.225,672.3216666666666,0.0,0.0,33.09666666666658,0.0,0.0,9403.752765555551,9366.978691481478,278.5103325,0.0
2025-02-19,03:00-03:10,0.4374,650.2562333333337,631.1507833333334,0.0,19.10545000000036,0.0,0.0,0.0,9366.978691481478,9384.173596481478,284.4220764600002,0.0
2025-02-19,03:10-03:20,0.4371,658.8933999999999,626.03875,0.0,32.85464999999988,0.0,0.0,0.0,9384.173596481478,9413.742781481478,288.00230514,0.0
2025-02-19,03:20-03:30,0.4356,637.0233333333334,663.7216666666667,0.0,0.0,26.698333333333267,0.0,0.0,9413.742781481478,9384.077966666664,277.487364,0.0
2025-02-19,03:30-03:40,0.4353,665.9866333333334,649.5567666666667,0.0,16.429866666666726,0.0,0.0,0.0,9384.077966666664,9398.864846666664,289.90398149000004,0.0
2025-02-19,03:40-03:50,0.436,663.6619666666667,620.8420833333333,0.0,42.81988333333334,0.0,0.0,0.0,9398.864846666664,9437.402741666663,289.35661746666665,0.0
2025-02-19,03:50-04:00,0.4378,646.0816666666667,624.1516666666666,0.0,21.930000000000064,0.0,0.0,0.0,9437.402741666663,9457.139741666662,282.8545536666667,0.0
2025-02-19,04:00-04:10,0.4401,678.8393833333333,660.1163166666666,0.0,18.723066666666682,0.0,0.0,0.0,9457.139741666662,9473.990501666662,298.757212605,0.0
2025-02-19,04:10-04:20,0.4389,703.2150333333334,651.5135666666666,0.0,51.70146666666676,0.0,0.0,0.0,9473.990501666662,9520.521821666662,308.64107813000004,0.0
2025-02-19,04:20-04:30,0.4364,712.5449999999998,619.4183333333334,0.0,93.12666666666644,0.0,0.0,0.0,9520.521821666662,9604.335821666662,310.95463799999993,0.0
2025-02-19,04:30-04:40,0.4393,726.2339166666669,659.8713833333334,0.00039999999999999996,66.36293333333356,0.0,0.0,0.0,9604.335821666662,9664.062461666663,319.0345595916668,0.0
2025-02-19,04:40-04:50,0.4422,708.6003166666667,701.7929166666667,0.0,6.80740000000003,0.0,0.0,0.0,9664.062461666663,9670.189121666663,313.34306003,0.0
2025-02-19,04:50-05:00,0.4395,680.4683333333335,698.1883333333334,0.0,0.0,17.719999999999914,0.0,0.0,9670.189121666663,9650.500232777775,299.06583250000006,0.0
2025-02-19,05:00-05:10,0.4333,657.4161666666666,674.2312166666667,0.005483333333333333,0.0,16.809566666666683,0.0,0.0,9650.500232777775,9631.822936481478,284.8584250166667,0.0
2025-02-19,05:10-05:20,0.4439,694.9684999999998,671.8712666666667,0.0,23.09723333333318,0.0,0.0,0.0,9631.822936481478,9652.610446481478,308.49651714999993,0.0
2025-02-19,05:20-05:30,0.4301,690.5766666666666,662.085,0.0,28.49166666666656,0.0,0.0,0.0,9652.610446481478,9678.252946481478,297.01702433333327,0.0
2025-02-19,05:30-05:40,0.3713,1462.4386333333334,603.1825,0.07636666666666667,833.3333333333334,0.0,0.0,25.999166666666724,9678.252946481478,10428.252946481478,543.0034645566667,0.0
2025-02-19,05:40-05:50,0.5708,643.3072666666665,687.1276833333333,0.0,0.0,0.0,43.8204166666668,0.0,10428.252946481478,10428.252946481478,367.1997878133332,125.06346916666706
2025-02-19,05:50-06:00,0.9099,34.739999999999895,860.3333333333334,0.0,0.0,825.5933333333335,0.0,0.0,10428.252946481478,9510.927020555551,31.609925999999906,0.0
2025-02-19,06:00-06:10,0.9368,99.16236666666668,869.7969666666667,1.0635833333333333,0.0,769.5710166666667,0.0,0.0,9510.927020555551,8655.848113148144,92.89530509333335,0.0
2025-02-19,06:10-06:20,0.8758,73.64069999999981,874.073,0.0,0.0,800.4323000000002,0.0,0.0,8655.848113148144,7766.478890925921,64.49452505999983,0.0
2025-02-19,06:20-06:30,0.8759,30.68500000000006,912.4433333333333,1.14375,0.0,833.3333333333334,47.281249999999886,0.0,7766.478890925921,6840.552964999995,26.876991500000052,207.06823437499952
2025-02-19,06:30-06:40,0.8601,193.71845433333328,862.1264166666666,33.84226666666667,0.0,634.5656956666667,0.0,0.0,6840.552964999995,6135.47996981481,166.61724257209994,0.0
2025-02-19,06:40-06:50,0.8442,748.5268333333333,846.78395,76.55636666666666,0.0,21.70074999999997,0.0,0.0,6135.47996981481,6111.368025370365,631.9063527,0.0
2025-02-19,06:50-07:00,0.8334,720.9154166666667,887.0300000000001,120.89375,0.0,45.22083333333342,0.0,0.0,6111.368025370365,6061.122654999995,600.81090825,0.0
2025-02-19,07:00-07:10,0.8092,588.5193,876.6779333333334,174.82935,0.0,113.32928333333336,0.0,0.0,6061.122654999995,5935.201229074069,476.2298175600001,0.0
2025-02-19,07:10-07:20,0.7972,527.2835333333334,866.8710333333333,229.0617,0.0,110.5258,0.0,0.0,5935.201229074069,5812.394784629624,420.35043277333335,0.0
2025-02-19,07:20-07:30,0.7644,563.9741666666666,858.6133333333333,279.24375000000003,0.0,15.395416666666733,0.0,0.0,5812.394784629624,5795.288766111105,431.10185299999995,0.0
