date,plan_total,emergency_total,plan_cost,emergency_cost,total_cost,unused_total,soc_start,soc_end,expected_emergency_cost
2025-07-31,80644.36524550049,0.0,53658.98593450157,0.0,53658.98593450157,5462.442576096134,9819.812308866662,7118.77446018519,3269.369428905323
2025-08-01,36579.29289335391,0.0,22622.998404689744,0.0,22622.998404689744,16756.515747479592,7118.77446018519,3016.7068437698213,6980.263168884226
2025-08-02,45965.681113485465,0.0,26218.18947466322,0.0,26218.18947466322,16319.054933037034,3016.7068437698213,8547.796883035302,4726.20256567984
2025-08-03,73959.48110016448,288.7085487263401,46941.74075021896,1700.8194506990972,48642.56020091806,8781.9228,8547.796883035302,7678.920471666667,4597.504925444931
2025-08-04,70082.71076672456,644.9485231152298,44564.56559795347,3980.3946292922274,48544.9602272457,1660.9754004115196,7678.920471666667,7622.452131296295,3044.414454260881
2025-08-05,74257.03652988111,0.0,46811.659823442984,0.0,46811.659823442984,4404.369513162419,7622.452131296295,8595.298827031893,783.4378831041195
2025-08-06,75227.11615890697,2206.4454199936176,47193.33204802652,11486.721864333836,58680.05391236035,6417.47288998884,8595.298827031893,8169.38977685185,309.06717742128575
2025-08-07,71085.29069716508,0.0,46285.83657804333,0.0,46285.83657804333,9704.942424074086,8169.38977685185,2951.282209292424,32.352433918564564
2025-08-08,39729.3287809663,0.0,23399.690549059786,0.0,23399.690549059786,21852.60153165021,2951.282209292424,2489.625728908385,77.74571168940174
2025-08-09,45514.83866383636,407.3321795683344,25759.40700723099,1868.4753766583922,27627.882383889384,18895.881462757206,2489.625728908385,7505.035015,36.55849828985085
2025-08-10,70487.9089038391,0.0,45064.102910100984,0.0,45064.102910100984,948.0822384773534,7505.035015,8022.102165646995,673.664894682147
2025-08-11,70267.47162051484,142.0995387181064,44802.86190058553,950.2066082756916,45753.06850886122,2160.8999518440296,8022.102165646995,7756.691774838637,673.2004949698223
2025-08-12,71290.78474720911,1702.6744508230488,45362.620494321156,9106.44401374455,54469.064508065705,1816.4193324696548,7756.691774838637,7617.480424963414,49.41296545171289
2025-08-13,70195.41617972494,171.23120602297132,45042.19466528102,1009.5428070105055,46051.73747229153,251.81067469135917,7617.480424963414,7903.720947037033,622.7757383355744
2025-08-14,62582.53087878115,1275.281444847697,40992.86265361949,7319.201072573296,48312.06372619279,64.33643333333369,7903.720947037033,2464.1700812962963,472.2134668176471
2025-08-15,38733.390195219436,570.3372531265372,22637.81928964202,2008.3276313698939,24646.146921011914,19478.1942,2464.1700812962963,2518.6636740116414,511.79050161163525
2025-08-16,44271.588581139324,630.7739749753018,24820.87077846335,3789.801386461298,28610.67216492465,19386.11563333333,2518.6636740116414,7889.829719259259,657.6976266594556
2025-08-17,65364.088414032754,1604.687672702219,42482.10129641191,8266.307035593572,50748.40833200548,154.36539959593262,7889.829719259259,7804.1906779629635,1136.1291113084687
2025-08-18,67398.21656525512,1262.9229733992656,43195.378276273455,6429.700399892152,49625.078676165605,200.71141666667094,7804.1906779629635,8009.8791504815445,1174.2308941609008
2025-08-19,67735.18413012338,544.0032214671573,43671.311251685824,2130.0797534202925,45801.39100510612,476.0533818930047,8009.8791504815445,7846.087957222222,1505.2884573091237
2025-08-20,66335.15207188769,7221.603831069135,43089.279318577435,41523.90994341896,84613.18926199639,38.3593000000003,7846.087957222222,7690.314234849113,1734.1079896157114
2025-08-21,67083.99808227454,97.17685300000181,44247.60111548263,229.60392157801215,44477.20503706064,3162.4485224728146,7690.314234849113,2923.6127767558924,1971.8879831629224
2025-08-22,37920.66373382884,1153.0826786069877,22168.65056971451,6007.929662704786,28176.5802324193,15811.607683333332,2923.6127767558924,2336.4104078966693,428.94956065925254
2025-08-23,45714.63447742249,0.0,26066.001635530396,0.0,26066.001635530396,14194.99214096355,2336.4104078966693,8138.073511411569,236.39415704783337
2025-08-24,72744.54302168262,6.821210263296962e-13,46728.45489847128,3.1595845939591525e-12,46728.45489847128,4463.815975308628,8138.073511411569,8812.942906666669,800.7604913779793
2025-08-25,69309.34759403294,3845.050694500002,45407.67927704237,24900.479198307847,70308.15847535021,47.684236419759195,8812.942906666669,7993.181016851854,1278.0447095038703
2025-08-26,76094.99755432099,0.0,48788.74675937729,0.0,48788.74675937729,5862.526687325114,7993.181016851854,8854.185703629624,796.9227861282286
2025-08-27,68459.44870581123,2108.9975437921753,44554.1171119489,12759.860524885818,57313.97763683472,56.88660000000016,8854.185703629624,7824.0177729629695,1349.725798080124
2025-08-28,67523.51822027615,1606.2372784649106,45114.33883089253,10154.102242112122,55268.44107300465,172.85650823044477,7824.0177729629695,3002.316018304091,1878.3017497573817
2025-08-29,41378.04762020444,222.3194679977385,24891.68840665109,853.4165373139857,25745.104943965074,15618.24943097572,3002.316018304091,3676.201450977484,46.23555048428873
2025-08-30,46589.08786449418,5.355715870791755e-13,27012.119499730987,1.1763829910194091e-12,27012.119499730987,20610.557863282622,3676.201450977484,8057.387620320566,13.954393930229822
2025-08-31,68733.53610725698,1884.4220032901237,44784.548947898336,11174.851040655041,55959.39998855338,96.53656666666686,8057.387620320566,8235.917012962964,1228.0392635138082
2025-09-01,71123.00965845885,0.0,45735.403289914684,0.0,45735.403289914684,11776.308921927986,8235.917012962964,10800.0,1371.6755403014688
2025-09-02,69966.2880011657,0.0,45639.14766872993,0.0,45639.14766872993,12474.66673711296,10800.0,10800.0,1425.9554005618375
2025-09-03,68477.06140626784,0.0,44250.18640004046,0.0,44250.18640004046,9925.512269182953,10800.0,10800.0,1097.8120328507453
2025-09-04,66558.57056529424,0.0,44172.46696141052,0.0,44172.46696141052,12866.043895335404,10800.0,7615.960082498146,1040.4513880550146
2025-09-05,36524.021107839064,0.0,22415.641431347933,0.0,22415.641431347933,27232.11769422732,7615.960082498146,7587.165646666663,196.54301403300036
2025-09-06,42268.66061800001,0.0,25170.19932979258,0.0,25170.19932979258,28332.379274485596,7587.165646666663,10800.0,3.745398410029778
2025-09-07,72400.44077694506,0.0,46738.798822515506,0.0,46738.798822515506,14402.801569004729,10800.0,10764.17738888889,15.319617266056946
2025-09-08,59049.77137707567,2497.939686420932,36844.81430852144,11318.73465796337,48163.548966484814,1576.232004603612,10764.17738888889,7822.177538333322,1548.3849003487398
2025-09-09,69911.69521990186,302.0463248333276,42934.44547223844,1692.039425225386,44626.48489746382,13311.083650360677,7822.177538333322,7774.783648703706,0.0
2025-09-10,62190.81514071037,3067.531085657115,39500.50056110758,18390.591975632575,57891.09253674016,305.47166666666647,7774.783648703706,7724.450549074071,497.4511028484305
2025-09-11,57297.635890881684,138.38023258846917,36774.06081809515,514.2725448757345,37288.33336297089,3890.8205349794143,7724.450549074071,4301.138301527206,3068.0542969201365
2025-09-12,31056.36123226294,504.4645301666664,17149.530859605366,1846.9616960039994,18996.492555609366,17397.43052821498,4301.138301527206,4096.521538518519,0.0
2025-09-13,37029.200991367245,234.68839401333338,19527.443926625856,1137.4917882897482,20664.935714915606,21463.490203325106,4096.521538518519,8543.984984814813,0.0
2025-09-14,65747.17243295684,675.9011821666704,40882.599792668625,3734.7938834431743,44617.3936761118,2928.255771858957,8543.984984814813,8200.593859247821,11.230970986286783
2025-09-15,72270.47075145303,211.35833333333525,44695.66535697157,1397.0573936666801,46092.72275063825,14004.25687638889,8200.593859247821,8038.0554431481505,0.0
2025-09-16,67629.70765451054,182.04102033333407,42083.32410020038,981.8180117018377,43065.14211190221,4851.3631967078245,8038.0554431481505,7815.111137485424,1.2313173545269265
2025-09-17,71856.67141862065,465.7373336646062,43981.14138302995,2545.350763978881,46526.49214700883,8030.7329390921095,7815.111137485424,8246.091519814816,0.0
2025-09-18,62209.94603606995,400.951055589999,39573.111915491165,2445.4192102874485,42018.531125778616,5179.807654020587,8246.091519814816,3451.8563111666663,405.1740123723611
2025-09-19,31679.62903546624,546.4080660000059,17225.344825903438,2523.375269915092,19748.720095818528,12937.03990164609,3451.8563111666663,3703.7498823936944,1.2009061451940297
2025-09-20,36467.538233005216,1244.5147629394928,19558.559863904415,5371.580352121921,24930.140216026335,14243.821549999999,3703.7498823936944,8277.461564624855,191.91931231970796
2025-09-21,64347.28042912464,207.2364718333281,40656.968718334334,471.0042444919015,41127.972962826236,2854.789815432098,8277.461564624855,8117.1818088,2045.435628735219
2025-09-22,60964.30636799361,3235.680272016669,38119.760560708906,15852.505510849871,53972.26607155878,228.49706666666762,8117.1818088,7831.14354454074,2029.3710862139678
2025-09-23,69911.06385791769,1475.9213307033326,42998.74663437478,7007.858768051499,50006.60540242628,4193.653687654318,7831.14354454074,8840.797500000002,6.917298830490687
2025-09-24,69571.97226995883,205.93480299999692,42892.65214021166,501.1466956564835,43393.79883586815,4894.194003909461,8840.797500000002,8650.99191574074,67.42027490688984
2025-09-25,63795.06092175308,1318.078382369998,40716.10608265439,5260.6624001128985,45976.76848276729,6025.454003292175,8650.99191574074,4232.7229237037045,6.917225616294227
2025-09-26,32562.518922839503,135.54564999999985,17757.166532583433,602.5740233416659,18359.7405559251,12198.420555408216,4232.7229237037045,4169.006543333337,30.56445257932327
2025-09-27,37332.5281045,2188.9130111916643,19784.56946637205,11595.388192452596,31379.957658824645,14216.333479218107,4169.006543333337,8442.136649629629,20.411031664479992
2025-09-28,70800.00673909465,421.2575866543127,43702.22818358193,1419.5202243938288,45121.748407975756,3268.6017520423566,8442.136649629629,8748.938112962966,62.57979346993952
2025-09-29,72065.84992160494,847.6357676666672,44395.09597719582,3696.7528711110053,48091.84884830683,6505.252250000004,8748.938112962966,8576.904094074072,123.28227797436537
2025-09-30,65186.59732633745,3573.483271333337,41730.925334774016,20302.51403402469,62033.4393687987,342.0940545267508,8576.904094074072,8201.025791666665,1228.5459319077502
2025-10-01,67549.7838207758,22.404266666667862,42546.80928845795,48.085411466669186,42594.894699924625,13202.85627221612,8201.025791666665,9531.791777407407,1676.6714138877203
2025-10-02,55345.84082510906,2.1405099914773018e-13,36117.492890238325,9.408611667538481e-13,36117.492890238325,2952.5718050220994,9531.791777407407,6735.323637354823,32.24938712410678
2025-10-03,29295.92024974887,29.01853333333338,16073.42616140527,138.08756485000026,16211.51372625527,19925.628791563788,6735.323637354823,5558.060171216576,80.75560406396835
2025-10-04,35580.13888237842,282.7360544999978,19354.203994760293,1056.1342039869915,20410.338198747286,14786.088671637866,5558.060171216576,10339.7675246,462.5802569078986
2025-10-05,62462.674286808644,1.6370904631912707e-12,39991.638082231264,3.6335222830530255e-12,39991.638082231264,4917.6047780370445,10339.7675246,9762.505646481479,1806.2075474201934
2025-10-06,61757.306781007275,170.86086666666702,39439.714459465584,653.8640747166676,40093.57853418225,873.7314011714493,9762.505646481479,9485.322687487424,831.6312916956468
2025-10-07,67375.97974658466,0.0,42822.78103967283,0.0,42822.78103967283,4806.5259755144,9485.322687487424,10419.966200272884,117.95348119319718
2025-10-08,59409.73775981961,155.26633233333848,37217.72999653977,838.0931924241004,38055.82318896387,1725.0871636563713,10419.966200272884,8207.1761012963,1394.8451583320934
2025-10-09,56272.327084481476,752.5808380555534,35603.04442484988,4393.585629199829,39996.63005404971,1730.3322952674944,8207.1761012963,4359.372666933329,1345.902831654667
2025-10-10,30870.72309011957,515.0150803333319,15666.11731884531,2770.7429100868276,18436.86022893214,18614.616598731496,4359.372666933329,4702.05797359649,106.04263470941575
2025-10-11,34842.42296232509,349.06896566666876,17519.227367759566,2126.2111921203427,19645.43855987991,14502.02248868313,4702.05797359649,7881.253120555555,122.39432111607408
2025-10-12,64286.2010353395,22.601681666653775,39657.886836664766,91.1634394966166,39749.05027616138,1837.513742771589,7881.253120555555,8003.256039629634,910.1798684304557
2025-10-13,62732.09063624092,247.7776893706702,38447.982378619316,1374.0808909110099,39822.06326953033,2362.1970550881483,8003.256039629634,7520.442482777778,1502.5556357216133
2025-10-14,60668.185915808644,3592.0801833616642,37679.01205486814,21042.185793084085,58721.19784795222,13.378433333333533,7520.442482777778,7442.345919814816,1187.5186924684847
2025-10-15,65057.41128972685,1585.730895072918,40162.65947804214,9119.939116983027,49282.59859502516,124.13909999999942,7442.345919814816,8259.214086296297,1281.1124741918309
2025-10-16,67130.47086241066,398.4871318333279,41939.60047427159,2646.4700707603797,44586.070545031966,3369.1576115226403,8259.214086296297,5585.976641539961,44.94864779171444
2025-10-17,33423.079093350665,1.0658141036401503e-14,17463.79554761742,2.263789156131679e-14,17463.79554761742,14171.656536831277,5585.976641539961,5762.555697592598,33.0221188792289
2025-10-18,35661.664340534975,0.0,18328.962860481097,0.0,18328.962860481097,13002.036298559675,5762.555697592598,8943.15942166666,0.0
2025-10-19,69941.76185588712,567.2329743548532,43015.560396474364,3167.2807360352604,46182.841132509624,2814.764899382725,8943.15942166666,8602.02901222222,67.53970159910959
2025-10-20,71817.66581008231,196.63391666666664,44584.06023597249,955.0579226249995,45539.118158597485,3430.4819938271703,8602.02901222222,8539.065474444445,61.82536023549409
2025-10-21,72936.41525645473,9.208633855450898e-14,45155.46369841983,2.0438562842173267e-13,45155.46369841983,2107.221253703702,8539.065474444445,8764.72223259259,42.522290369893085
2025-10-22,69697.21085684242,841.2814250041083,43132.83071586227,3891.742870900775,47024.57358676304,1571.6757677477415,8764.72223259259,8069.844593333336,1999.010876731962
2025-10-23,69321.82344553586,0.0,43671.468826962664,0.0,43671.468826962664,4800.875257675789,8069.844593333336,5589.4499934179275,1194.3089354262602
2025-10-24,32931.57950628461,254.81553183332824,17166.94321456508,1411.5343805721354,18578.477595137214,11464.344973444087,5589.4499934179275,5636.848435925923,176.88887512721706
2025-10-25,34787.44452510288,519.536433333338,17710.68455099107,2823.1871991490984,20533.87175014017,10352.87546666667,5636.848435925923,7813.086715555555,787.5103599884034
2025-10-26,71709.37012637223,0.0,44504.07659821898,0.0,44504.07659821898,2872.27166660823,7813.086715555555,8048.273100107223,1180.7933841355718
2025-10-27,73835.38047575741,252.17108383333704,45654.71381053278,1466.603341685449,47121.31715221823,5939.770714814818,8048.273100107223,8587.111214999999,57.94106925410058
2025-10-28,71886.94194907026,0.0,44702.63105644213,0.0,44702.63105644213,1668.2949396052545,8587.111214999999,8555.403311481485,56.97155392227372
2025-10-29,74408.8233707675,164.72803349999876,46376.082509000014,883.289941604324,47259.372450604336,888.7063956790045,8555.403311481485,8580.228972037037,15.073163848235897
2025-10-30,72097.8558402572,386.17787303087886,45505.4246444306,1786.7741765010833,47292.19882093168,6731.272715023146,8580.228972037037,6095.507553518517,1024.4042192322036
2025-10-31,33496.838766049375,569.6235385843661,17548.195201534403,3087.3128210135937,20635.508022547998,6978.05862345679,6095.507553518517,6020.1014335185155,660.8356262668152
2025-11-01,35306.38679609053,232.09115614609135,18354.262968108087,508.35269017036615,18862.615658278453,7508.169950411525,6020.1014335185155,8037.8893935185215,923.4154425790921
2025-11-02,74286.25945345474,187.085383333334,46035.3745836976,1207.1578049333384,47242.53238863094,1135.8605512044783,8037.8893935185215,8130.373380185188,1087.5410485198447
2025-11-03,74937.53046046238,22.703691541669286,46602.59098345513,138.78766639422435,46741.37864984935,1349.6674102154711,8130.373380185188,8098.113529892593,573.2500130242287
2025-11-04,75029.79579313574,248.71727049524782,46381.29679223085,1595.393261702161,47976.690053933016,3854.2026441083453,8098.113529892593,7778.570695300005,507.0975044043366
2025-11-05,74056.45646083295,407.2212541666632,46166.66951118705,2226.9770424255025,48393.646553612554,472.1395000000001,7778.570695300005,7864.398776666671,489.6270775940557
2025-11-06,72940.1890761173,1217.8163984999928,45865.45461920831,5838.248298558632,51703.70291776694,508.74666666666724,7864.398776666671,6054.545339444446,438.0171685181934
2025-11-07,35317.38539864197,1.822542117224657e-13,18573.590977257823,8.894005532056326e-13,18573.590977257823,7613.9910578392555,6054.545339444446,6882.138160730561,100.98872060375521
2025-11-08,35615.35222583848,369.8605999176966,18541.283227673797,2104.544737515038,20645.827965188837,7725.011506790127,6882.138160730561,7987.189508625923,205.02314311476954
2025-11-09,74986.77703672298,740.5653754002236,47093.58165419946,4263.770137956967,51357.35179215643,375.3603045419501,7987.189508625923,7938.334649074072,462.20298325137765
2025-11-10,76480.28124344251,1941.9095506666747,47864.39173287805,11661.071610152936,59525.46334303099,150.55588251029468,7938.334649074072,8233.167430534022,401.8336718179502
2025-11-11,78784.9339540054,0.0,49729.44902915876,0.0,49729.44902915876,3020.8555732860027,8233.167430534022,8290.109244999998,575.2792839700894
2025-11-12,76947.65123567286,11.773333333333312,48295.91594092692,51.561313333333246,48347.47725426025,2066.131787456814,8290.109244999998,7935.031430351505,827.1918601091827
2025-11-13,76294.15653613412,2.2737367544323206e-13,48307.37005403207,1.1211795936105773e-12,48307.37005403207,695.6694176802298,7935.031430351505,7095.487608059259,635.2619632687897
2025-11-14,34581.32044911059,0.0,18875.69307929104,0.0,18875.69307929104,3767.631741975315,7095.487608059259,6997.9165546301165,83.23616850307137
2025-11-15,36286.04560240467,199.52293492822525,19310.2352237176,907.4271679868207,20217.66239170442,3630.8107944588605,6997.9165546301165,8100.160304259245,0.0
2025-11-16,80380.253530463,0.0,50794.209880537455,0.0,50794.209880537455,1654.7412413580228,8100.160304259245,7958.390387046298,15.71988768660774
2025-11-17,81618.58421965581,0.0,51762.6784580177,0.0,51762.6784580177,4175.025285053496,7958.390387046298,8622.082175464107,521.1652991250428
2025-11-18,80817.09942856655,248.13291460999952,51196.78927683149,1234.909759622683,52431.69903645418,3009.038722839506,8622.082175464107,7817.084271033333,86.4871986708337
2025-11-19,80327.93146628834,812.8034472201666,50559.88348773244,3929.7349015458717,54489.618389278316,1415.932590570587,7817.084271033333,7645.800140740736,710.0516408161259
2025-11-20,82010.62009418724,1.3642420526593924e-12,51965.08491088557,6.319169187918305e-12,51965.08491088558,2898.434727907403,7645.800140740736,7696.985733065843,96.21507311389833
2025-11-21,35493.881148617744,326.96338466666236,19100.985838342218,1574.9781981826522,20675.96403652487,3240.6692076792247,7696.985733065843,7913.775435310925,111.27607959147312
2025-11-22,35874.39660739981,90.47238831650341,19057.72414271667,472.7792193727869,19530.503362089457,2401.6904194736762,7913.775435310925,7648.031489878844,163.53032800241797
2025-11-23,82460.30542274003,0.0,52108.43112204796,0.0,52108.43112204796,2083.648644858494,7648.031489878844,8359.007039259259,374.4914253610108
2025-11-24,80310.48595195777,441.77447966363485,50606.06017890737,2619.952689334318,53226.01286824169,3053.5357115226398,8359.007039259259,7890.7190037037035,454.7308648877146
2025-11-25,80219.11527118724,914.1695028683422,50300.41085265927,4571.956549534265,54872.36740219353,331.30735000000027,7890.7190037037035,7968.847585740743,413.4223878600548
2025-11-26,82816.72806980863,32.99316666666709,52153.0008003798,154.53999266666867,52307.540793046464,1112.2619068827273,7968.847585740743,8431.580176296298,451.0515464903403
2025-11-27,81831.24802774443,139.1895078320205,52033.25310313051,709.5090506059591,52742.76215373647,2902.6750655551227,8431.580176296298,7562.134802222219,737.8927685406902
2025-11-28,36481.31423390763,118.81381716667619,19304.871839380023,722.0899320798738,20026.961771459897,1713.564822250314,7562.134802222219,7837.588792037037,436.85509564015007
2025-11-29,37308.41012060328,1312.7914323599966,19565.689015462638,6469.986616868307,26035.675632330946,42.964333333333144,7837.588792037037,8040.980621196059,485.22509097085066
2025-11-30,86476.90683192281,6.062833333333401,55094.213680700515,28.398311333333652,55122.611992033846,1750.5879804166645,8040.980621196059,8064.394101666669,174.00011403833844
2025-12-01,85475.62190896246,5209.761213877014,54638.804980563844,23916.020657305486,78554.82563786933,334.9730366419824,8064.394101666669,7857.3722233333365,770.671968659436
2025-12-02,87106.44212578353,6425.179600712367,55612.89421578871,30677.942637275468,86290.83685306417,317.63379999999984,7857.3722233333365,8126.092289999998,82.36686733727615
2025-12-03,85772.4321532681,5589.857396153322,54661.536782224204,23717.220514568507,78378.75729679271,68.57945000000007,8126.092289999998,8017.604772592592,1297.7299288839413
2025-12-04,85524.98402265226,5656.494877706054,54652.87020512998,25006.204675908655,79659.07488103863,0.0,8017.604772592592,8051.780410000011,2297.3538097932033
2025-12-05,38366.08924183503,5495.675199136333,20430.755437805812,25864.349858332287,46295.1052961381,0.08761666666669043,8051.780410000011,7378.393495925928,2791.161962713002
2025-12-06,40308.49414407407,7309.275498696688,21039.54039811518,36421.17664635993,57460.71704447511,13.13166666666681,7378.393495925928,8244.128328333336,3577.275739481092
2025-12-07,88382.62906429401,3592.4798504855867,56754.463602243966,15336.179029113333,72090.6426313573,60.38358333333497,8244.128328333336,8046.291277370824,2912.8523886771063
2025-12-08,98778.28711977316,0.0,63520.393097351334,0.0,63520.393097351334,5874.205668292181,8046.291277370824,8634.158783888894,1000.1308531225782
2025-12-09,103587.75582406344,0.0,66837.0191477885,0.0,66837.0191477885,11488.761843554903,8634.158783888894,8912.435500224075,11.03903319304778
2025-12-10,101745.9131553066,0.0,65547.98676947257,0.0,65547.98676947257,9262.024270576127,8912.435500224075,8743.36830444445,23.710230726190424
2025-12-11,99420.10800997376,0.0,64257.94165149097,0.0,64257.94165149097,9318.580766558123,8743.36830444445,8573.778677222228,1085.8593741476016
2025-12-12,55066.75080716809,0.0,29362.860321140353,0.0,29362.860321140353,7698.004434773677,8573.778677222228,8846.12596052513,2.4147800422534647
2025-12-13,58258.839292009114,0.0,31108.147148386586,0.0,31108.147148386586,10941.691912139924,8846.12596052513,9001.756949444447,9.872109285714279
2025-12-14,99774.44497402263,0.0,64861.88328803847,0.0,64861.88328803847,7133.059872903019,9001.756949444447,8527.472346296292,1093.419805093642
2025-12-15,103489.34494650207,0.0,66616.49305693715,0.0,66616.49305693715,9289.328514403294,8527.472346296292,8819.837732037042,23.710230726189728
2025-12-16,104374.20248539094,0.0,67591.6435932306,0.0,67591.6435932306,10645.001418724276,8819.837732037042,8803.341867592597,23.71023072618934
2025-12-17,103615.60567042118,0.0,66812.89188603882,0.0,66812.89188603882,11151.753831687241,8803.341867592597,8848.080289846135,2.8335759746138205
2025-12-18,101937.9516935866,0.0,65696.67023805087,0.0,65696.67023805087,10199.861916666665,8848.080289846135,8816.93042203704,23.710230726190083
2025-12-19,55487.867551234565,0.0,29902.528918106014,0.0,29902.528918106014,9480.560542676958,8816.93042203704,8613.643150185186,2.4117105238095182
2025-12-20,57201.7289129294,0.0,30569.471997911176,0.0,30569.471997911176,10727.162122633747,8613.643150185186,8761.585194675354,2.4825630873451807
2025-12-21,103298.05771654322,0.0,67074.24084998282,0.0,67074.24084998282,9900.528848404716,8761.585194675354,8927.371194629633,0.0
2025-12-22,103338.37689609054,15.540996500001913,66539.76135321715,72.42496918409242,66612.18632240125,10388.907702263376,8927.371194629633,8514.656047962964,23.71023072619046
2025-12-23,103727.9221017792,0.0,66969.29661438082,0.0,66969.29661438082,11668.01287863517,8514.656047962964,9003.000690555555,0.0
2025-12-24,97525.98167054108,0.0,63037.15355836923,0.0,63037.15355836923,6017.5033731276635,9003.000690555555,8212.929884074083,993.4083662883994
2025-12-25,98958.3776629279,35.312054000002696,64061.6036251989,144.7721058670132,64206.37573106591,6757.37394009054,8212.929884074083,8247.07862462963,993.4083662883985
2025-12-26,52525.63518230454,0.0,27640.70822679931,0.0,27640.70822679931,5315.9627744856,8247.07862462963,8708.285718716908,1042.483312925337
2025-12-27,52730.63702094042,0.0,27954.631436489402,0.0,27954.631436489402,6368.693506391313,8708.285718716908,8226.50825591449,1007.9049148202718
2025-12-28,104483.44569862318,0.0,67564.92081642142,0.0,67564.92081642142,12783.612023713353,8226.50825591449,8932.293850185188,2.823552546666441
2025-12-29,97671.72621579218,0.0,63143.06927112059,0.0,63143.06927112059,6340.6681638293,8932.293850185188,8502.062613333326,1121.511849334394
2025-12-30,98174.6397778421,0.0,63047.62012425889,0.0,63047.62012425889,7677.466872016367,8502.062613333326,8357.851978703702,1068.920840991253
2025-12-31,96321.08555281941,0.6330156803894256,61695.905455390166,2.4573668712752097,61698.36282226144,3022.3952925925946,8357.851978703702,8268.61888060867,2856.032218444296
